,name,rating,location,address,price_level,place
50,Hotel Eurostars Plaza Mayor,4.2,"{'type': 'Point', 'coordinates': [-3.7040394, 40.4131024]}","Calle del Dr Cortezo, 10, 28012 Madrid, Spain",,hotel
51,Hotel Liabeny,4.4,"{'type': 'Point', 'coordinates': [-3.7040031, 40.4186869]}","Calle de la Salud, 3, 28013 Madrid, Spain",,hotel
52,Hotel Intur Palacio San Martín,4.4,"{'type': 'Point', 'coordinates': [-3.7065207, 40.4188575]}","Plaza de San Martín, 5, 28013 Madrid, Spain",,hotel
53,Vincci Capitol Hotel,4.3,"{'type': 'Point', 'coordinates': [-3.706584, 40.420444]}","C/ Gran Vía, 41, 28013 Madrid, Spain",,hotel
54,Hotel Catalonia Puerta Del Sol,4.5,"{'type': 'Point', 'coordinates': [-3.7028643, 40.414026]}","C. de Atocha, 23, 28012 Madrid, Spain",,hotel
55,Artistic Bed and Breakfast,4.8,"{'type': 'Point', 'coordinates': [-3.698195199999999, 40.4139166]}","Calle de Lope de Vega, 11, Piso 3, 28014 Madrid, Spain",,hotel
56,Eurostars Madrid Gran Vía,4.0,"{'type': 'Point', 'coordinates': [-3.7099738, 40.4212307]}","Calle de Leganitos, 13, 28013 Madrid, Spain",,hotel
57,Hotel Praga,3.9,"{'type': 'Point', 'coordinates': [-3.7076492, 40.3940786]}","Calle de Antonio López, 65, 28019 Madrid, Spain",,hotel
58,Only YOU Boutique Hotel,4.5,"{'type': 'Point', 'coordinates': [-3.6959436, 40.422313]}","Calle del Barquillo, 21, 28004 Madrid, Spain",,hotel
59,Jardines de Sabatini Apartosuites,4.6,"{'type': 'Point', 'coordinates': [-3.7149143, 40.4209608]}","Cuesta de San Vicente, 16, 28008 Madrid, Spain",,hotel
