,name,rating,location,address,price_level,place
48,Golf Getafe,4.5,"{'type': 'Point', 'coordinates': [-3.70072, 40.3018815]}","Calle Morse, 17, 28906 Getafe, Madrid, Spain",,golf
49,A.t.m. Golf,3.0,"{'type': 'Point', 'coordinates': [-3.6685211, 40.4869438]}","Av. de Manoteras, 22, 28050 Madrid, Spain",,golf
50,Peron Golf,2.0,"{'type': 'Point', 'coordinates': [-3.7021028, 40.4478289]}","Calle Istúriz, 10, Bajo Izda, 28020 Madrid, Spain",,golf
51,Comunidad Twin Golf,4.0,"{'type': 'Point', 'coordinates': [-3.898608, 40.5448583]}","Calle Perú, 6, 28290 Rozas de Madrid (las), Madrid, Spain",,golf
52,Golf Universal,0.0,"{'type': 'Point', 'coordinates': [-3.6464975, 40.5316182]}","Carr. de Fuencarral, 0, 28108 Alcobendas, Madrid, Spain",,golf
53,El Robledal Golf,4.2,"{'type': 'Point', 'coordinates': [-3.269908, 40.44515699999999]}","Calle Zeus, 28810 Villalbilla, Madrid, Spain",,golf
54,MiniCampo Hockey Hierba - Club De Campo,0.0,"{'type': 'Point', 'coordinates': [-3.7484185, 40.4516205]}","28040 Madrid, Spain",,golf
55,Casanova Golf & Cultural experiences,0.0,"{'type': 'Point', 'coordinates': [-3.6904784, 40.4610378]}","Paseo de la Castellana, 153, 28046 Madrid, Spain",,golf
56,Greenland Golf S.l.,0.0,"{'type': 'Point', 'coordinates': [-3.6933476, 40.4344598]}","Calle de Zurbano, 49, piso 7 D, 28010 Madrid, Spain",,golf
57,Encin Golf Hotel,4.1,"{'type': 'Point', 'coordinates': [-3.3120705, 40.5224737]}","A-2 Km 35 600, 28805 Alcalá de Henares, Spain",,golf
58,Campo 2 Hockey Hierba - Club De Campo,4.4,"{'type': 'Point', 'coordinates': [-3.7498714, 40.4518955]}","Cdad., Madrid, Spain",,golf
59,Golfspain,4.4,"{'type': 'Point', 'coordinates': [-3.6865158, 40.4212149]}","Calle de Columela, 11, 28001 Madrid, Spain",,golf
