,name,rating,address,price_level,place,type,subtype,CP,latitude,longitude,geometry,price
199,Clazz Latin Jazz Festival,4.2,"Calle de Cea Bermúdez, 1, 28003 Madrid, Spain",2.0,jazz,plan,culture,28003,40.4381752,-3.7051994,"{'type': 'Point', 'coordinates': [40.4381752, -3.7051994]}",15-25€
200,Casa Pueblo,4.4,"Calle del León, 3, 28014 Madrid, Spain",1.0,jazz,plan,culture,28014,40.4146076,-3.6985476,"{'type': 'Point', 'coordinates': [40.4146076, -3.6985476]}",1-15€
201,Patisserie Y Bar Cine-Jazz,0.0,"Calle de Ventura de la Vega, 28014 Madrid, Spain",2.0,jazz,plan,culture,28014,40.4158174,-3.698942599999999,"{'type': 'Point', 'coordinates': [40.4158174, -3.698942599999999]}",15-25€
202,La Noche En Vivo,4.6,"Plaza de los Mostenses, 7, 28015 Madrid, Spain",2.0,jazz,plan,culture,28015,40.4236185,-3.708589,"{'type': 'Point', 'coordinates': [40.4236185, -3.708589]}",15-25€
203,Blanco y Negro Studio,0.0,"Calle de Valverde, 10, 28004 Madrid, Spain",2.0,jazz,plan,culture,28004,40.421128,-3.701994099999999,"{'type': 'Point', 'coordinates': [40.421128, -3.701994099999999]}",15-25€
204,Smooth Hot Jazz,5.0,"Calle de López de Hoyos, 42, 28001 Madrid, Spain",2.0,jazz,plan,culture,28001,40.4399404,-3.6809834,"{'type': 'Point', 'coordinates': [40.4399404, -3.6809834]}",15-25€
205,Animal Jazz ~ Escuela de baile y canto Swing en Madrid,5.0,"Calle del Dr. Fourquet, 17, 28012 Madrid, Spain",2.0,jazz,plan,culture,28012,40.4075344,-3.6970864,"{'type': 'Point', 'coordinates': [40.4075344, -3.6970864]}",15-25€
206,Café La Palma,4.1,"28015, Calle de la Palma, 62, 28015 Madrid, Spain",2.0,jazz,plan,culture,28015,40.4268379,-3.708014,"{'type': 'Point', 'coordinates': [40.4268379, -3.708014]}",15-25€
207,JAZZYMAS.COM,4.8,"Calle de la Palma, 28, 28004 Madrid, Spain",2.0,jazz,plan,culture,28004,40.4263396,-3.7043464,"{'type': 'Point', 'coordinates': [40.4263396, -3.7043464]}",15-25€
208,JAZZ,0.0,"Paseo de la Castellana, 86, 28046 Madrid, Spain",2.0,jazz,plan,culture,28046,40.4427867,-3.6908309,"{'type': 'Point', 'coordinates': [40.4427867, -3.6908309]}",15-25€
209,El Juglar,4.1,"Calle de Lavapiés, 37, 28012 Madrid, Spain",2.0,jazz,plan,culture,28012,40.4097139,-3.702099999999999,"{'type': 'Point', 'coordinates': [40.4097139, -3.702099999999999]}",15-25€
210,Spanish jazz Carlos Sir Charles González,5.0,"Calle de los Dos Amigos, 3, 28015 Madrid, Spain",2.0,jazz,plan,culture,28015,40.4246187,-3.7102339,"{'type': 'Point', 'coordinates': [40.4246187, -3.7102339]}",15-25€
211,Blackbird Rock Bar,4.4,"Calle de las Huertas, 22, 28014 Madrid, Spain",2.0,jazz,plan,culture,28014,40.413687,-3.69963,"{'type': 'Point', 'coordinates': [40.413687, -3.69963]}",15-25€
212,Big Mama Swing,4.9,"Calle de Sebastián Elcano, 12, 28012 Madrid, Spain",2.0,jazz,plan,culture,28012,40.4043683,-3.700028499999999,"{'type': 'Point', 'coordinates': [40.4043683, -3.700028499999999]}",15-25€
213,Rincón del Arte Nuevo,3.6,"Calle de Segovia, 17, 28005 Madrid, Spain",2.0,jazz,plan,culture,28005,40.4138035,-3.7123399,"{'type': 'Point', 'coordinates': [40.4138035, -3.7123399]}",15-25€
214,"Clases de piano, Armonía moderna, Jazz, Blues, Boogie-Woogie, Clásico.",5.0,"Paseo de Santa María de la Cabeza, 63, 28045 Madrid, Spain",2.0,jazz,plan,culture,28045,40.399746,-3.6997719,"{'type': 'Point', 'coordinates': [40.399746, -3.6997719]}",15-25€
215,The Maderfaker,4.3,"Calle de San Vicente Ferrer, 17, 28004 Madrid, Spain",2.0,jazz,plan,culture,28004,40.4255567,-3.7027155,"{'type': 'Point', 'coordinates': [40.4255567, -3.7027155]}",15-25€
216,Jazz Colecciones,5.0,"Paseo del General Martínez Campos, 23, 28010 Madrid, Spain",2.0,jazz,plan,culture,28010,40.435193,-3.6953176,"{'type': 'Point', 'coordinates': [40.435193, -3.6953176]}",15-25€
217,Danny's jazz,4.5,"Calle de la Isla de Oza, 38, 28035 Madrid, Spain",1.0,jazz,plan,culture,28035,40.4646567,-3.7250993,"{'type': 'Point', 'coordinates': [40.4646567, -3.7250993]}",1-15€
218,Fun House,4.4,"Calle de Palafox, 8, 28010 Madrid, Spain",2.0,jazz,plan,culture,28010,40.4313726,-3.7011393,"{'type': 'Point', 'coordinates': [40.4313726, -3.7011393]}",15-25€
219,El 14 RockBar,4.4,"Calle del Conde Duque, 14, 28015 Madrid, Spain",2.0,jazz,plan,culture,28015,40.426401,-3.7110621,"{'type': 'Point', 'coordinates': [40.426401, -3.7110621]}",15-25€
220,Sol & Sombra Bar,3.3,"Calle de Echegaray, 18, 28005 Madrid, Spain",2.0,jazz,plan,culture,28005,40.415222,-3.69965,"{'type': 'Point', 'coordinates': [40.415222, -3.69965]}",15-25€
221,Escuela de Música Creativa,4.1,"Calle de la Palma, 35, 28004 Madrid, Spain",2.0,jazz,plan,culture,28004,40.4263358,-3.704477599999999,"{'type': 'Point', 'coordinates': [40.4263358, -3.704477599999999]}",15-25€
222,Hangar 48,3.6,"Calle de Bailén, 24, 28005 Madrid, Spain",2.0,jazz,plan,culture,28005,40.41139630000001,-3.7140411,"{'type': 'Point', 'coordinates': [40.41139630000001, -3.7140411]}",15-25€
223,Crisser Jazz,4.0,"Av de la Fuente Nueva, 8, 28700 San Sebastián de los Reyes, Madrid, Spain",1.0,jazz,plan,culture,28700,40.5489699,-3.6148767,"{'type': 'Point', 'coordinates': [40.5489699, -3.6148767]}",1-15€
224,Centro de Cultura Contemporánea Condeduque,4.4,"Calle del Conde Duque, 11, 28015 Madrid, Spain",2.0,jazz,plan,culture,28015,40.4274072,-3.7107195,"{'type': 'Point', 'coordinates': [40.4274072, -3.7107195]}",15-25€
225,El Imperfecto,4.2,"Plaza de Matute, 2, 28012 Madrid, Spain",1.0,jazz,plan,culture,28012,40.4136833,-3.6997222,"{'type': 'Point', 'coordinates': [40.4136833, -3.6997222]}",1-15€
226,Restaurante Amazonico,4.3,"C. Jorge Juan, 20, 28001 Madrid, Spain",4.0,jazz,plan,culture,28001,40.4237431,-3.6851287,"{'type': 'Point', 'coordinates': [40.4237431, -3.6851287]}",More than 50€
227,Don Viriato Jazz Food,0.0,"Calle de Orense, 8, 28020 Madrid, Spain",2.0,jazz,plan,culture,28020,40.4509488,-3.6946951,"{'type': 'Point', 'coordinates': [40.4509488, -3.6946951]}",15-25€
228,AC Hotel by Marriott Recoletos,4.4,"Calle de Recoletos, 18, 28001 Madrid, Spain",2.0,jazz,plan,culture,28001,40.42144649999999,-3.6895566,"{'type': 'Point', 'coordinates': [40.42144649999999, -3.6895566]}",15-25€
229,National Music Auditorium,4.7,"Calle del Príncipe de Vergara, 146, 28002 Madrid, Spain",2.0,jazz,plan,culture,28002,40.445905,-3.6776944,"{'type': 'Point', 'coordinates': [40.445905, -3.6776944]}",15-25€
230,""" D'Ambra Dance Project "" Escuela de Danzas Orientales y Jazz - Funky",5.0,"Calle de Montesa, 43, 28006 Madrid, Spain",2.0,jazz,plan,culture,28006,40.430664,-3.672469,"{'type': 'Point', 'coordinates': [40.430664, -3.672469]}",15-25€
231,Fernán Gómez Centro Cultural de la Villa,4.4,"Plaza de Colón, 4, 28001 Madrid, Spain",2.0,jazz,plan,culture,28001,40.42463300000001,-3.6898599,"{'type': 'Point', 'coordinates': [40.42463300000001, -3.6898599]}",15-25€
232,Calvario bar,4.5,"Calle del Calvario, 16, 28012 Madrid, Spain",1.0,jazz,plan,culture,28012,40.4114707,-3.7020732,"{'type': 'Point', 'coordinates': [40.4114707, -3.7020732]}",1-15€
233,MARKETING-JAZZ,5.0,"Calle de Huelva, 16, 28108 Alcobendas, Madrid, Spain",2.0,jazz,plan,culture,28108,40.5402784,-3.6509684,"{'type': 'Point', 'coordinates': [40.5402784, -3.6509684]}",15-25€
234,Woodside Jazz - Escuela de baile Swing,0.0,"Paseo de los Melancólicos, 11, 28005 Madrid, Spain",2.0,jazz,plan,culture,28005,40.4091421,-3.71866,"{'type': 'Point', 'coordinates': [40.4091421, -3.71866]}",15-25€
235,"CLASES DE CANTO LÍRICO, TEATRO MUSICAL, JAZZ , POP...",0.0,"Calle de Ferraz, 77, 28008 Madrid, Spain",2.0,jazz,plan,culture,28008,40.4320864,-3.723247,"{'type': 'Point', 'coordinates': [40.4320864, -3.723247]}",15-25€
236,Félix Santos Guindel,0.0,"Calle de Gutierre de Cetina, 5, 28017 Madrid, Spain",2.0,jazz,plan,culture,28017,40.4343187,-3.6444435,"{'type': 'Point', 'coordinates': [40.4343187, -3.6444435]}",15-25€
237,Paolo by Danny's Jazz,4.4,"Plaza de Puerta Cerrada, 6, 28005 Madrid, Spain",2.0,jazz,plan,culture,28005,40.4136438,-3.7086208,"{'type': 'Point', 'coordinates': [40.4136438, -3.7086208]}",15-25€
238,Big South,4.9,"Calle del Laurel, 14, 28005 Madrid, Spain",2.0,jazz,plan,culture,28005,40.4028187,-3.7048682,"{'type': 'Point', 'coordinates': [40.4028187, -3.7048682]}",15-25€
239,Taller de Músicos y Artes Plásticas,5.0,"Calle Luis Vives, 3, 28002 Madrid, Spain",2.0,jazz,plan,culture,28002,40.4437912,-3.676686,"{'type': 'Point', 'coordinates': [40.4437912, -3.676686]}",15-25€
240,Autocine Madrid RACE,4.3,"Calle de la Isla de Java, 2, 28034 Madrid, Spain",,drive-in cinema,plan,culture,28034,40.4862166,-3.6777766,"{'type': 'Point', 'coordinates': [40.4862166, -3.6777766]}",More than 50€
241,Toni 2 Piano Bar,4.3,"Calle del Almte., 9, 28004 Madrid, Spain",2.0,piano bar,plan,culture,28004,40.4226339,-3.6947675,"{'type': 'Point', 'coordinates': [40.4226339, -3.6947675]}",15-25€
242,Fun House,4.4,"Calle de Palafox, 8, 28010 Madrid, Spain",1.0,piano bar,plan,culture,28010,40.4313726,-3.7011393,"{'type': 'Point', 'coordinates': [40.4313726, -3.7011393]}",1-15€
243,El amante.,3.8,"Calle de Santiago, 3, 28013 Madrid, Spain",1.0,piano bar,plan,culture,28013,40.4161059,-3.709917099999999,"{'type': 'Point', 'coordinates': [40.4161059, -3.709917099999999]}",1-15€
244,Cien por Cien Madrid,4.2,"Calle de la Santísima Trinidad, 30, 28010 Madrid, Spain",1.0,piano bar,plan,culture,28010,40.4378861,-3.700825,"{'type': 'Point', 'coordinates': [40.4378861, -3.700825]}",1-15€
245,Barbarum Lounge Cafe,3.7,"C. de Churruca, 21, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.42815119999999,-3.7012563,"{'type': 'Point', 'coordinates': [40.42815119999999, -3.7012563]}",1-15€
246,La Noche Boca Arriba,4.3,"Calle del Salitre, 30, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.4092907,-3.698823599999999,"{'type': 'Point', 'coordinates': [40.4092907, -3.698823599999999]}",1-15€
247,RÈVER Pub cabaret,4.1,"Calle de Manuel Silvela, 6, 28010 Madrid, Spain",2.0,piano bar,plan,culture,28010,40.429158,-3.698416,"{'type': 'Point', 'coordinates': [40.429158, -3.698416]}",15-25€
248,Clubbers Tour,2.9,"Calle de la Cruz, 33, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.4157732,-3.7038293,"{'type': 'Point', 'coordinates': [40.4157732, -3.7038293]}",1-15€
249,ELBACKSTAGE CLUB ROCKANROLL,4.3,"Calle de Sta. Teresa, 14, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.4253412,-3.695319399999999,"{'type': 'Point', 'coordinates': [40.4253412, -3.695319399999999]}",1-15€
250,Wild Thing Bar,4.4,"Calle del Padre Claret, 28002 Madrid, Spain",1.0,piano bar,plan,culture,28002,40.4484687,-3.6639807,"{'type': 'Point', 'coordinates': [40.4484687, -3.6639807]}",1-15€
251,Little ROSE Madrid,4.6,"C. de Moratín, 16, 28014 Madrid, Spain",1.0,piano bar,plan,culture,28014,40.4123677,-3.6967889,"{'type': 'Point', 'coordinates': [40.4123677, -3.6967889]}",1-15€
252,Fotomatón Bar,4.2,"Plaza Conde de Toreno, 2, 28015 Madrid, Spain",1.0,piano bar,plan,culture,28015,40.4244784,-3.7094109,"{'type': 'Point', 'coordinates': [40.4244784, -3.7094109]}",1-15€
253,Drink Disco Bar,3.3,"Calle del Marqués de Viana, 81, 28039 Madrid, Spain",1.0,piano bar,plan,culture,28039,40.463424,-3.7040395,"{'type': 'Point', 'coordinates': [40.463424, -3.7040395]}",1-15€
254,El Tirano de Malasaña,4.4,"Calle de la Palma, 25, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.4261655,-3.7033305,"{'type': 'Point', 'coordinates': [40.4261655, -3.7033305]}",1-15€
255,Blackbird Rock Bar,4.4,"Calle de las Huertas, 22, 28014 Madrid, Spain",2.0,piano bar,plan,culture,28014,40.413687,-3.69963,"{'type': 'Point', 'coordinates': [40.413687, -3.69963]}",15-25€
256,Peter's Bar Salsa,4.0,"Calle de López de Hoyos, 327, 28033 Madrid, Spain",1.0,piano bar,plan,culture,28033,40.4636135,-3.6582054,"{'type': 'Point', 'coordinates': [40.4636135, -3.6582054]}",1-15€
257,Lucy In The Sky Club,4.2,"Calle de San Vicente Ferrer, 55, 28015 Madrid, Spain",1.0,piano bar,plan,culture,28015,40.4261175,-3.7078297,"{'type': 'Point', 'coordinates': [40.4261175, -3.7078297]}",1-15€
258,LA PASA GIN BAR Pub,4.4,"Calle de las Huertas, 9, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.4140557,-3.7007958,"{'type': 'Point', 'coordinates': [40.4140557, -3.7007958]}",1-15€
259,Bar Terraza Motown,4.3,"Calle de Fermín Caballero, 7, posterior, 28034 Madrid, Spain",1.0,piano bar,plan,culture,28034,40.4867025,-3.6998345,"{'type': 'Point', 'coordinates': [40.4867025, -3.6998345]}",1-15€
260,Garage Bar Madrid,0.0,"Calle de Carvajales, 6, 28005 Madrid, Spain",1.0,piano bar,plan,culture,28005,40.3998967,-3.7021588,"{'type': 'Point', 'coordinates': [40.3998967, -3.7021588]}",1-15€
261,sacame por dios,3.7,"Calle de Hernán Cortés, 21, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.4233581,-3.699338,"{'type': 'Point', 'coordinates': [40.4233581, -3.699338]}",1-15€
262,COLLAGE DRINKS & ARTS,4.2,"Calle de los Mancebos, 2, 28005 Madrid, Spain",1.0,piano bar,plan,culture,28005,40.4121064,-3.711817999999999,"{'type': 'Point', 'coordinates': [40.4121064, -3.711817999999999]}",1-15€
263,MALABOCA GARDEN CLUB,4.2,"Calle de Juan Bravo, 25, 28006 Madrid, Spain",1.0,piano bar,plan,culture,28006,40.4328186,-3.6804474,"{'type': 'Point', 'coordinates': [40.4328186, -3.6804474]}",1-15€
264,Café Libertad 8,4.4,"Calle de la Libertad, 8, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.4207511,-3.6973232,"{'type': 'Point', 'coordinates': [40.4207511, -3.6973232]}",1-15€
265,La Parranda,4.7,"Calle de Sta. María, 42, 28014 Madrid, Spain",1.0,piano bar,plan,culture,28014,40.4126119,-3.6962934,"{'type': 'Point', 'coordinates': [40.4126119, -3.6962934]}",1-15€
266,Tramontana,4.0,"C/ del Alcalde Sainz de Baranda, 51, 28009 Madrid, Spain",1.0,piano bar,plan,culture,28009,40.4168089,-3.6712864,"{'type': 'Point', 'coordinates': [40.4168089, -3.6712864]}",1-15€
267,Freeway,4.1,"Calle de San Vicente Ferrer, 7, 28004 Madrid, Spain",2.0,piano bar,plan,culture,28004,40.425471,-3.701964,"{'type': 'Point', 'coordinates': [40.425471, -3.701964]}",15-25€
268,The Room Madrid,3.8,"Calle de la Cruz, 33, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.4149178,-3.702538,"{'type': 'Point', 'coordinates': [40.4149178, -3.702538]}",1-15€
269,TNT Heavy Rock Bar,4.3,"Calle de Gaztambide, 26, 28015 Madrid, Spain",1.0,piano bar,plan,culture,28015,40.4341196,-3.7152464,"{'type': 'Point', 'coordinates': [40.4341196, -3.7152464]}",1-15€
270,La Ofrenda,3.8,"Calle del Infante, 3, 28014 Madrid, Spain",1.0,piano bar,plan,culture,28014,40.414277,-3.6991869,"{'type': 'Point', 'coordinates': [40.414277, -3.6991869]}",1-15€
271,Moloko Sound Club,4.3,"Calle de Quiñones, 12, 28015 Madrid, Spain",1.0,piano bar,plan,culture,28015,40.4275171,-3.708056599999999,"{'type': 'Point', 'coordinates': [40.4275171, -3.708056599999999]}",1-15€
272,Hipócritas Bar Teatro,4.7,"Calle de Alfonso VI, nº 4, 28005 Madrid, Spain",1.0,piano bar,plan,culture,28005,40.4132255,-3.712158,"{'type': 'Point', 'coordinates': [40.4132255, -3.712158]}",1-15€
273,"Marta, Cariño!",4.0,"Calle de Silva, 4, 28013 Madrid, Spain",2.0,piano bar,plan,culture,28013,40.4206332,-3.7076313,"{'type': 'Point', 'coordinates': [40.4206332, -3.7076313]}",15-25€
274,Club Thirty One,0.0,"Calle del Olmo, 31, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.4116858,-3.6998301,"{'type': 'Point', 'coordinates': [40.4116858, -3.6998301]}",1-15€
275,Discoteca New One Madrid,3.3,"28037, Av. de la Institución Libre de Enseñanza, 11, 28037 Madrid, Spain",1.0,piano bar,plan,culture,28037,40.437104,-3.637096999999999,"{'type': 'Point', 'coordinates': [40.437104, -3.637096999999999]}",1-15€
276,Bar de copas M.A.,4.5,"Calle Vencejo, nº 2, Local, 28025 Madrid, Spain",1.0,piano bar,plan,culture,28025,40.3872339,-3.7423465,"{'type': 'Point', 'coordinates': [40.3872339, -3.7423465]}",1-15€
277,Casa Pueblo,4.4,"Calle del León, 3, 28014 Madrid, Spain",1.0,piano bar,plan,culture,28014,40.4146076,-3.6985476,"{'type': 'Point', 'coordinates': [40.4146076, -3.6985476]}",1-15€
278,Dime que me Quieres,4.2,"Av. de Pablo Iglesias, 6, 28003 Madrid, Spain",1.0,piano bar,plan,culture,28003,40.4434844,-3.7054584,"{'type': 'Point', 'coordinates': [40.4434844, -3.7054584]}",1-15€
279,de TAMARINDO,4.3,"Calle de Loreto y Chicote, 7, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.421477,-3.703929999999999,"{'type': 'Point', 'coordinates': [40.421477, -3.703929999999999]}",1-15€
280,Sala Elitte,4.2,"Calle de Lagasca, 103, 28006 Madrid, Spain",1.0,piano bar,plan,culture,28006,40.4341875,-3.6845872,"{'type': 'Point', 'coordinates': [40.4341875, -3.6845872]}",1-15€
281,La Ventura,4.0,"Av. Oporto, 80, 28019 Madrid, Spain",2.0,piano bar,plan,culture,28019,40.3865547,-3.7280872,"{'type': 'Point', 'coordinates': [40.3865547, -3.7280872]}",15-25€
282,My mother was a groupie,4.1,"Calle de Sta. Polonia, 5, 28014 Madrid, Spain",2.0,piano bar,plan,culture,28014,40.4126802,-3.6974323,"{'type': 'Point', 'coordinates': [40.4126802, -3.6974323]}",15-25€
283,The Malavida Bar,4.6,"Calle de Maqueda, 16, 28024 Madrid, Spain",1.0,piano bar,plan,culture,28024,40.3940505,-3.766324,"{'type': 'Point', 'coordinates': [40.3940505, -3.766324]}",1-15€
284,El Feo Chico,4.3,"Calle de Covarrubias, 21, 28010 Madrid, Spain",1.0,piano bar,plan,culture,28010,40.4304402,-3.6979491,"{'type': 'Point', 'coordinates': [40.4304402, -3.6979491]}",1-15€
285,Texola Club Rock,4.9,"Av. Oporto, 38, 28019 Madrid, Spain",1.0,piano bar,plan,culture,28019,40.3859832,-3.7243301,"{'type': 'Point', 'coordinates': [40.3859832, -3.7243301]}",1-15€
286,Café Doré,4.5,"Calle de la Torrecilla del Leal, 9, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.411108,-3.6994169,"{'type': 'Point', 'coordinates': [40.411108, -3.6994169]}",1-15€
287,Edén de Huertas Bar de Copas y Cachimbas,4.7,"Calle de las Huertas, 67, 28014 Madrid, Spain",1.0,piano bar,plan,culture,28014,40.41320959999999,-3.695893299999999,"{'type': 'Point', 'coordinates': [40.41320959999999, -3.695893299999999]}",1-15€
288,Shalaura Madrid,3.9,"Calle del Gral. Pardiñas, 112, 28006 Madrid, Spain",1.0,piano bar,plan,culture,28006,40.436196,-3.677616,"{'type': 'Point', 'coordinates': [40.436196, -3.677616]}",1-15€
289,Blackmail Bar Madrid,4.5,"C/ del Alcalde Sainz de Baranda, 57, 28009 Madrid, Spain",1.0,piano bar,plan,culture,28009,40.4168169,-3.6706029,"{'type': 'Point', 'coordinates': [40.4168169, -3.6706029]}",1-15€
290,Berlín Cabaret,3.5,"Costanilla de San Pedro, 11, 28005 Madrid, Spain",2.0,piano bar,plan,culture,28005,40.412346,-3.7106608,"{'type': 'Point', 'coordinates': [40.412346, -3.7106608]}",15-25€
291,Sideral,4.2,"Calle de San Joaquín, 9, 28004 Madrid, Spain",1.0,piano bar,plan,culture,28004,40.4243271,-3.7016106,"{'type': 'Point', 'coordinates': [40.4243271, -3.7016106]}",1-15€
292,Copazos,0.0,"Calle de Lavapiés, 14, 24, 28012 Madrid, Spain",1.0,piano bar,plan,culture,28012,40.4111743,-3.7027729,"{'type': 'Point', 'coordinates': [40.4111743, -3.7027729]}",1-15€
293,Pub Single,4.2,"Calle del Tutor, 57, 28008 Madrid, Spain",1.0,piano bar,plan,culture,28008,40.4318978,-3.7188184,"{'type': 'Point', 'coordinates': [40.4318978, -3.7188184]}",1-15€
294,Piano Bar,4.3,"Calle de la Constitución, 96, 28100 Alcobendas, Madrid, Spain",1.0,piano bar,plan,culture,28100,40.5455384,-3.6424628,"{'type': 'Point', 'coordinates': [40.5455384, -3.6424628]}",1-15€
295,Terraza Collins,4.4,"3, Calle de Caños Viejos, 28005 Madrid, Spain",2.0,piano bar,plan,culture,28005,40.413366,-3.71322,"{'type': 'Point', 'coordinates': [40.413366, -3.71322]}",15-25€
296,Moe's,4.1,"locales 13, 14, C. de Andrés Mellado, 33, 28015 Madrid, Spain",1.0,piano bar,plan,culture,28015,40.4337664,-3.71512,"{'type': 'Point', 'coordinates': [40.4337664, -3.71512]}",1-15€
297,Bar De NELLA,4.4,"Calle Vázquez de Mella, 18, 20, 28017 Madrid, Spain",1.0,piano bar,plan,culture,28017,40.4343997,-3.6393359,"{'type': 'Point', 'coordinates': [40.4343997, -3.6393359]}",1-15€
298,Karaoke Nabucco,3.7,"Calle de Alcalá, 259, 28027 Madrid, Spain",2.0,piano bar,plan,culture,28027,40.4318863,-3.6579455,"{'type': 'Point', 'coordinates': [40.4318863, -3.6579455]}",15-25€
299,Bar Mana,3.6,"Calle de Maldonado, 55, 28006 Madrid, Spain",1.0,piano bar,plan,culture,28006,40.43375899999999,-3.6785937,"{'type': 'Point', 'coordinates': [40.43375899999999, -3.6785937]}",1-15€
300,Before Madrid,4.5,"Calle de Alcántara, 64, 28006 Madrid, Spain",1.0,piano bar,plan,culture,28006,40.4315289,-3.6734388,"{'type': 'Point', 'coordinates': [40.4315289, -3.6734388]}",1-15€
