,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
699,Yatai Market,4.5,"Calle del Dr Cortezo, 10, 28012 Madrid, Spain",2.0,thai,28012,40.4130309,-3.7039463,"{'type': 'Point', 'coordinates': [40.4130309, -3.7039463]}",15-25€
700,Tuk Tuk Asian Street Food Goya,4.1,"Calle de Alcalá, 167, bajo, 28009 Madrid, Spain",1.0,thai,28009,40.4262427,-3.6729128,"{'type': 'Point', 'coordinates': [40.4262427, -3.6729128]}",1-15€
701,Patong Thai,4.1,"Calle de la Cruz, 7, 28012 Madrid, Spain",2.0,thai,28012,40.41598930000001,-3.7010248,"{'type': 'Point', 'coordinates': [40.41598930000001, -3.7010248]}",15-25€
702,Pui's Thai Tapas,4.4,"Cl. de José Antonio de Armona, 7, 28012 Madrid, Spain",2.0,thai,28012,40.4045385,-3.6966339,"{'type': 'Point', 'coordinates': [40.4045385, -3.6966339]}",15-25€
703,Krachai - Thai Cuisine,4.2,"Calle de Fernando VI, 11, 28004 Madrid, Spain",2.0,thai,28004,40.4253624,-3.6962042,"{'type': 'Point', 'coordinates': [40.4253624, -3.6962042]}",15-25€
704,Thai Zafra,4.7,"Calle del Marqués de Mondéjar, 4, 28028 Madrid, Spain",2.0,thai,28028,40.4268517,-3.6669386,"{'type': 'Point', 'coordinates': [40.4268517, -3.6669386]}",15-25€
705,Thaidy,4.4,"Calle de Jorge Juan, 54, 28001 Madrid, Spain",2.0,thai,28001,40.42348339999999,-3.6799063,"{'type': 'Point', 'coordinates': [40.42348339999999, -3.6799063]}",15-25€
706,Sanuk,3.9,"Calle Navarrete, 4, 28050 Madrid, Spain",2.0,thai,28050,40.49980060000001,-3.672970099999999,"{'type': 'Point', 'coordinates': [40.49980060000001, -3.672970099999999]}",15-25€
707,Royal Thai,4.2,"C. de Frómista, 18, 28050 Las Tablas, Madrid, Spain",2.0,thai,28050,40.5113074,-3.6710536,"{'type': 'Point', 'coordinates': [40.5113074, -3.6710536]}",15-25€
708,Thailong Restaurant,4.3,"C/ de Fernán González, 37, 28009 Madrid, Spain",2.0,thai,28009,40.4210186,-3.6743055,"{'type': 'Point', 'coordinates': [40.4210186, -3.6743055]}",15-25€
709,Aroy Thai,4.2,"Calle del Aviador Zorita, 3, 28020 Madrid, Spain",2.0,thai,28020,40.4475556,-3.6987028,"{'type': 'Point', 'coordinates': [40.4475556, -3.6987028]}",15-25€
710,Phuket Thai Restaurante Tailandes,4.1,"C. de Atocha, 115, 28012 Madrid, Spain",1.0,thai,28012,40.410348,-3.694546,"{'type': 'Point', 'coordinates': [40.410348, -3.694546]}",1-15€
711,Thai Arturo Soria,4.2,"C. de Arturo Soria, 205, 28043 Madrid, Spain",3.0,thai,28043,40.460057,-3.661839,"{'type': 'Point', 'coordinates': [40.460057, -3.661839]}",25-50€
712,Kao Thai,4.0,"C. de Sta. Bárbara, 11, 28004 Madrid, Spain",1.0,thai,28004,40.424249,-3.701554,"{'type': 'Point', 'coordinates': [40.424249, -3.701554]}",1-15€
713,Som Thai,4.3,"Calle de San Marcos, 26, 28004 Madrid, Spain",2.0,thai,28004,40.4212843,-3.6982822,"{'type': 'Point', 'coordinates': [40.4212843, -3.6982822]}",15-25€
714,Kai Thai,4.7,"C. de la Princesa, 13, 28008 Madrid, Spain",2.0,thai,28008,40.4258299,-3.713014,"{'type': 'Point', 'coordinates': [40.4258299, -3.713014]}",15-25€
