,name,rating,location,address,price_level,place
49,Crudo bowl - Chamberí,4.1,"{'type': 'Point', 'coordinates': [-3.6945366, 40.4360118]}","Calle de Fernández de la Hoz, 48, 28010 Madrid, Spain",,healthy
50,Aloha Poké,4.4,"{'type': 'Point', 'coordinates': [-3.7015722, 40.4055139]}","Ronda de Valencia, 14, 28012 Madrid, Spain",,healthy
51,Honest Greens El Corte Inglés Castellana,4.3,"{'type': 'Point', 'coordinates': [-3.6942858, 40.4466622]}","Calle de Raimundo Fernández Villaverde, 65, 28003 Madrid, Spain",,healthy
52,Vega Alamo,4.6,"{'type': 'Point', 'coordinates': [-3.7091151, 40.4238398]}","Calle del Álamo, 3, 28015 Madrid, Spain",2.0,healthy
53,Almalibre Açaí House Madrid,4.8,"{'type': 'Point', 'coordinates': [-3.6974478, 40.4211367]}","Calle de la Libertad, 17, 28004 Madrid, Spain",,healthy
54,Aloha Poké,4.7,"{'type': 'Point', 'coordinates': [-3.7133467, 40.4366626]}","Calle de Guzmán el Bueno, 73, 28015 Madrid, Spain",,healthy
55,Crudo bowl - Chamartín,5.0,"{'type': 'Point', 'coordinates': [-3.6789836, 40.4588116]}","Junto al hospital veterinario, Enfrente de Pastelería Mallorca, Av. de Alberto de Alcocer, 47-45 Esquina, 28016 Madrid, Spain",,healthy
56,Superchulo Madrid,4.2,"{'type': 'Point', 'coordinates': [-3.7032607, 40.4285343]}","C. de Manuela Malasaña, 11, 28004 Madrid, Spain",2.0,healthy
57,Aloha Poké,4.5,"{'type': 'Point', 'coordinates': [-3.7021041, 40.4247199]}","Corredera Alta de San Pablo, 5, 28004 Madrid, Spain",,healthy
58,Clinica De Fisioterapia Healthy Life,5.0,"{'type': 'Point', 'coordinates': [-3.6669584, 40.4053216]}","Calle de Federico Moreno Torroba, 9, 28007 Madrid, Spain",,healthy
59,Healthy Fit POKE,4.6,"{'type': 'Point', 'coordinates': [-3.5949467, 40.3603891]}","Calle Embalse de Pinilla, 4, 28051 Madrid, Spain",,healthy
