,name,rating,address,price_level,place,CP,latitude,longitude,geometry
131,La Terraza de Óscar,4.4,"Hotel Room Mate Óscar, Plaza de Pedro Zerolo, 12, 28004 Madrid, Spain",3.0,cocktail,28004,40.4206224,-3.6989814,"{'type': 'Point', 'coordinates': [40.4206224, -3.6989814]}"
132,Café del Soul,3.8,"Calle de Espoz y Mina, 14, 28012 Madrid, Spain",2.0,cocktail,28012,40.4156335,-3.7023858,"{'type': 'Point', 'coordinates': [40.4156335, -3.7023858]}"
133,Gin Club,4.0,"Calle de la Reina, 16, 28013 Madrid, Spain",2.0,cocktail,28013,40.419885,-3.698771,"{'type': 'Point', 'coordinates': [40.419885, -3.698771]}"
134,MAMVA,4.3,"Calle de la Independencia, 2, LOCAL, IZQUIERDA, 28013 Madrid, Spain",2.0,cocktail,28013,40.4176,-3.7099,"{'type': 'Point', 'coordinates': [40.4176, -3.7099]}"
135,Savas bar,4.8,"Calle de la Sombrerería, 3, 28012 Madrid, Spain",2.0,cocktail,28012,40.407616,-3.6996849,"{'type': 'Point', 'coordinates': [40.407616, -3.6996849]}"
136,Terraza Cibeles,3.7,"Plaza Cibeles, 1, 28014 Madrid, Spain",3.0,cocktail,28014,40.4189339,-3.6921521,"{'type': 'Point', 'coordinates': [40.4189339, -3.6921521]}"
137,Iguazu Cocktails Club,4.4,"Calle de Teruel, 16, 28020 Madrid, Spain",1.0,cocktail,28020,40.4514566,-3.7020168,"{'type': 'Point', 'coordinates': [40.4514566, -3.7020168]}"
138,Farándula Madrid,4.3,"Calle de Menorca, 25, 28009 Madrid, Spain",2.0,cocktail,28009,40.419635,-3.676332999999999,"{'type': 'Point', 'coordinates': [40.419635, -3.676332999999999]}"
139,Areia,4.4,"Calle de Hortaleza, 92, 28004 Madrid, Spain",2.0,cocktail,28004,40.4245406,-3.6980344,"{'type': 'Point', 'coordinates': [40.4245406, -3.6980344]}"
140,Cervecería Deportiva Sports Bar,3.6,"Calle de las Veneras, 7, 28013 Madrid, Spain",1.0,sports bar,28013,40.4195096,-3.7076544,"{'type': 'Point', 'coordinates': [40.4195096, -3.7076544]}"
141,James Joyce Irish Pub Madrid,4.3,"Calle de Alcalá, 59, 28014 Madrid, Spain",2.0,sports bar,28014,40.419919,-3.691314,"{'type': 'Point', 'coordinates': [40.419919, -3.691314]}"
142,Irish City Sport Bar,4.2,"Calle Caridad, 7, 28007 Madrid, Spain",1.0,sports bar,28007,40.4020955,-3.675606799999999,"{'type': 'Point', 'coordinates': [40.4020955, -3.675606799999999]}"
143,Penalti Lounge Bar Moncloa,3.9,"Calle de Fernández de los Ríos, 95, 28015 Madrid, Spain",1.0,sports bar,28015,40.435419,-3.717764,"{'type': 'Point', 'coordinates': [40.435419, -3.717764]}"
144,Champions Bar,4.2,"Av. de Aragón, 400, 28022 Madrid, Spain",1.0,sports bar,28022,40.448962,-3.558009,"{'type': 'Point', 'coordinates': [40.448962, -3.558009]}"
145,Sports & Tapas Bar Madrid,4.1,"Calle Mayor, 68, 28013 Madrid, Spain",1.0,sports bar,28013,40.4159049,-3.7084069,"{'type': 'Point', 'coordinates': [40.4159049, -3.7084069]}"
146,Luckia Sport Café,4.0,"Av. del General Perón, 36, 28020 Madrid, Spain",1.0,sports bar,28020,40.452019,-3.693506,"{'type': 'Point', 'coordinates': [40.452019, -3.693506]}"
147,The Irish Rover,4.3,"Av. de Brasil, 7, 28020 Madrid, Spain",2.0,sports bar,28020,40.4547278,-3.6939592,"{'type': 'Point', 'coordinates': [40.4547278, -3.6939592]}"
148,Deportiva Sport Bar,3.2,"Calle, Costanilla de los Ángeles, 12, 28013 Madrid, Spain",1.0,sports bar,28013,40.4194516,-3.7076169,"{'type': 'Point', 'coordinates': [40.4194516, -3.7076169]}"
149,Canister (Antiguo Don Latas),4.0,"C. Gral. Álvarez de Castro, 24, 28010 Madrid, Spain",1.0,sports bar,28010,40.4360498,-3.7022836,"{'type': 'Point', 'coordinates': [40.4360498, -3.7022836]}"
150,Ocean Rock Bar,4.3,"Calle de San Vicente Ferrer, 27, 28004 Madrid, Spain",1.0,sports bar,28004,40.4256298,-3.7034948,"{'type': 'Point', 'coordinates': [40.4256298, -3.7034948]}"
151,Lucky Loser Sport Tavern,4.3,"Calle Helsinki, 8, 28022 Madrid, Spain",1.0,sports bar,28022,40.4268165,-3.6031649,"{'type': 'Point', 'coordinates': [40.4268165, -3.6031649]}"
152,Soccer Bar Cervecería,3.9,"Calle de Caleruega, 1, 28033 Madrid, Spain",2.0,sports bar,28033,40.4769343,-3.6690751,"{'type': 'Point', 'coordinates': [40.4769343, -3.6690751]}"
153,MacLaren's Irish & Sports Bar - Vaguada,4.3,"Calle de Santiago de Compostela, 40, 28034 Madrid, Spain",1.0,sports bar,28034,40.48312689999999,-3.703136499999999,"{'type': 'Point', 'coordinates': [40.48312689999999, -3.703136499999999]}"
154,La Fontana de Oro,4.1,"Calle de la Victoria, 1, 28012 Madrid, Spain",2.0,sports bar,28012,40.41640100000001,-3.701585,"{'type': 'Point', 'coordinates': [40.41640100000001, -3.701585]}"
155,The Thirty Three Bar Irlandés,4.2,"Calle Clara del Rey, 33, 28002 Madrid, Spain",2.0,sports bar,28002,40.4422005,-3.670871099999999,"{'type': 'Point', 'coordinates': [40.4422005, -3.670871099999999]}"
156,La Cofradía,4.5,"Calle de Juan Bravo, 57, 28006 Madrid, Spain",1.0,sports bar,28006,40.4325438,-3.6746248,"{'type': 'Point', 'coordinates': [40.4325438, -3.6746248]}"
157,Las Vegas Sports Bar,3.7,"Calle de Seseña, 87, 28024 Madrid, Spain",1.0,sports bar,28024,40.3954393,-3.766713,"{'type': 'Point', 'coordinates': [40.3954393, -3.766713]}"
158,MacLaren's Hortaleza,4.8,"Calle de López de Hoyos, 478, 28043 Madrid, Spain",1.0,sports bar,28043,40.4714421,-3.6497693,"{'type': 'Point', 'coordinates': [40.4714421, -3.6497693]}"
159,Scrum Bar,4.3,"Calle de la Aviación Española, 3, 28003 Madrid, Spain",1.0,sports bar,28003,40.4397596,-3.712196899999999,"{'type': 'Point', 'coordinates': [40.4397596, -3.712196899999999]}"
160,Café Bar Preciados,3.5,"Calle de Preciados, 38, 28013 Madrid, Spain",1.0,sports bar,28013,40.4198373,-3.7068685,"{'type': 'Point', 'coordinates': [40.4198373, -3.7068685]}"
161,Las Vegas Sports Bar,3.2,"Ronda de Atocha, 12, 28012 Madrid, Spain",1.0,sports bar,28012,40.4068416,-3.696559999999999,"{'type': 'Point', 'coordinates': [40.4068416, -3.696559999999999]}"
162,s10bar,4.3,"Calle de Guzmán el Bueno, 56, 28015 Madrid, Spain",1.0,sports bar,28015,40.4362736,-3.7129341,"{'type': 'Point', 'coordinates': [40.4362736, -3.7129341]}"
163,Meltdown Madrid,4.7,"C. de Raimundo Lulio, 9, 28010 Madrid, Spain",2.0,sports bar,28010,40.4327683,-3.6989545,"{'type': 'Point', 'coordinates': [40.4327683, -3.6989545]}"
164,Dubliners,3.6,"Calle de Espoz y Mina, 7, 28012 Madrid, Spain",2.0,sports bar,28012,40.41584020000001,-3.7022601,"{'type': 'Point', 'coordinates': [40.41584020000001, -3.7022601]}"
165,O'Connell St,3.7,"Calle de Espoz y Mina, 7, 28012 Madrid, Spain",2.0,sports bar,28012,40.4157575,-3.7022611,"{'type': 'Point', 'coordinates': [40.4157575, -3.7022611]}"
166,QW MADRID,4.0,"Calle de Vergara, 12, 28013 Madrid, Spain",1.0,sports bar,28013,40.4174188,-3.7112946,"{'type': 'Point', 'coordinates': [40.4174188, -3.7112946]}"
167,Beerhouse - Craftbeer Bar,4.5,"Calle del Cardenal Cisneros, 16, 28010 Madrid, Spain",2.0,sports bar,28010,40.4305865,-3.7017166,"{'type': 'Point', 'coordinates': [40.4305865, -3.7017166]}"
168,Bring Sport Bar tacos,4.4,"Calle Eusebio Morán, 31, 28019 Madrid, Spain",1.0,sports bar,28019,40.3867891,-3.719036999999999,"{'type': 'Point', 'coordinates': [40.3867891, -3.719036999999999]}"
169,Sports Bar Las Vegas,3.8,"Calle de Sta Engracia, 73, 28010 Madrid, Spain",1.0,sports bar,28010,40.4352317,-3.6990656,"{'type': 'Point', 'coordinates': [40.4352317, -3.6990656]}"
170,Tapikas,4.2,"Calle del Poeta Joan Maragall, 55, 28020 Madrid, Spain",1.0,sports bar,28020,40.4641252,-3.6924948,"{'type': 'Point', 'coordinates': [40.4641252, -3.6924948]}"
171,Pit Stop,4.5,"Calle del Gral Oraá, 19, 28006 Madrid, Spain",1.0,sports bar,28006,40.4363493,-3.685527999999999,"{'type': 'Point', 'coordinates': [40.4363493, -3.685527999999999]}"
172,Wanderlust Bar,4.1,"Calle del Bonetillo, 14, 28013 Madrid, Spain",1.0,sports bar,28013,40.4168279,-3.7091132,"{'type': 'Point', 'coordinates': [40.4168279, -3.7091132]}"
173,Starbeers,4.6,"Calle del Almendro, 8, 28005 Madrid, Spain",2.0,sports bar,28005,40.4128722,-3.7096055,"{'type': 'Point', 'coordinates': [40.4128722, -3.7096055]}"
174,Mahou,3.4,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",1.0,sports bar,28042,40.4681768,-3.568535,"{'type': 'Point', 'coordinates': [40.4681768, -3.568535]}"
175,Codere,3.6,"Calle de Villaamil, 74, 28039 Madrid, Spain",1.0,sports bar,28039,40.4615722,-3.7082202,"{'type': 'Point', 'coordinates': [40.4615722, -3.7082202]}"
176,87 MILLAS SPORT BAR,4.8,"Calle de Galileo, 75, 28015 Madrid, Spain",1.0,sports bar,28015,40.437608,-3.7101831,"{'type': 'Point', 'coordinates': [40.437608, -3.7101831]}"
177,Goat House Sports Bar,5.0,"Calle de Núñez de Arce, 14, 28012 Madrid, Spain",1.0,sports bar,28012,40.4152568,-3.7015326,"{'type': 'Point', 'coordinates': [40.4152568, -3.7015326]}"
178,La Abadia Beer's,4.5,"Ronda de Segovia, 91, 28005 Madrid, Spain",1.0,sports bar,28005,40.407323,-3.7127757,"{'type': 'Point', 'coordinates': [40.407323, -3.7127757]}"
179,FOOD&GOL,4.0,"Calle de Cartagena, 86, 28028 Madrid, Spain",1.0,sports bar,28028,40.43827599999999,-3.6726168,"{'type': 'Point', 'coordinates': [40.43827599999999, -3.6726168]}"
180,Codere Apuestas S.A.U,3.2,"Calle Valmojado, 231, 28047 Madrid, Spain",1.0,sports bar,28047,40.3888383,-3.758504,"{'type': 'Point', 'coordinates': [40.3888383, -3.758504]}"
181,NFL Madrid Bar,2.0,"Calle del Laurel, 4, 28005 Madrid, Spain",1.0,sports bar,28005,40.4036965,-3.7055562,"{'type': 'Point', 'coordinates': [40.4036965, -3.7055562]}"
182,Orenes Sports Bar & Casino,3.7,"Calle de Isabelita Usera, 24, 28026 Madrid, Spain",1.0,sports bar,28026,40.3841535,-3.7080831,"{'type': 'Point', 'coordinates': [40.3841535, -3.7080831]}"
183,La Esquina del 98,4.4,"Calle de Vallehermoso, 98, 28003 Madrid, Spain",1.0,sports bar,28003,40.439436,-3.708066,"{'type': 'Point', 'coordinates': [40.439436, -3.708066]}"
184,BAR DXT Y MÁS,4.6,"Calle Virgen de la Oliva, 34, 28037 Madrid, Spain",1.0,sports bar,28037,40.4319911,-3.6239133,"{'type': 'Point', 'coordinates': [40.4319911, -3.6239133]}"
185,The Cavern Irish Pub,4.2,"Calle de Santiago, 1, 28013 Madrid, Spain",2.0,sports bar,28013,40.4160916,-3.7097757,"{'type': 'Point', 'coordinates': [40.4160916, -3.7097757]}"
186,Sports Bar Las Vegas,3.8,"Av. de Abrantes, 97, 28025 Madrid, Spain",1.0,sports bar,28025,40.3797863,-3.7289944,"{'type': 'Point', 'coordinates': [40.3797863, -3.7289944]}"
187,Finnegans,4.0,"Plaza de las Salesas, 9, 28004 Madrid, Spain",1.0,sports bar,28004,40.4238376,-3.6948478,"{'type': 'Point', 'coordinates': [40.4238376, -3.6948478]}"
188,Sports Bar Las Vegas,0.0,"Glorieta de los Carmenes, 28047 Madrid, Spain",1.0,sports bar,28047,40.3950616,-3.7431611,"{'type': 'Point', 'coordinates': [40.3950616, -3.7431611]}"
189,The Room Madrid,3.8,"Calle de la Cruz, 33, 28012 Madrid, Spain",1.0,sports bar,28012,40.4149178,-3.702538,"{'type': 'Point', 'coordinates': [40.4149178, -3.702538]}"
190,BARTY,5.0,"Calle de Aguilón, 4, Local, 28045 Madrid, Spain",1.0,sports bar,28045,40.3971103,-3.701287899999999,"{'type': 'Point', 'coordinates': [40.3971103, -3.701287899999999]}"
191,El Palco,4.2,"Calle Prof. Waksman, 3, 28036 Madrid, Spain",1.0,sports bar,28036,40.456228,-3.689105,"{'type': 'Point', 'coordinates': [40.456228, -3.689105]}"
192,The Clover Irish Tavern,4.3,"Calle del Valle de Pinares Llanos, 8, 28035 Madrid, Spain",2.0,sports bar,28035,40.4858509,-3.718495,"{'type': 'Point', 'coordinates': [40.4858509, -3.718495]}"
193,Roberangelo Rock Cafe,4.4,"Av. de la Emperatriz Isabel, 1, 28019 Madrid, Spain",1.0,sports bar,28019,40.3978748,-3.7168938,"{'type': 'Point', 'coordinates': [40.3978748, -3.7168938]}"
194,Bits & Beers,4.8,"Calle de Julián Besteiro, 6, 28020 Madrid, Spain",1.0,sports bar,28020,40.45357420000001,-3.6953918,"{'type': 'Point', 'coordinates': [40.45357420000001, -3.6953918]}"
195,Pool And Beer,4.3,"Calle de Joaquín María López, 17, 28015 Madrid, Spain",1.0,sports bar,28015,40.4374739,-3.710974,"{'type': 'Point', 'coordinates': [40.4374739, -3.710974]}"
196,Emotiva Sports Bar,3.0,"Calle de Ramón Luján, 26, 28026 Madrid, Spain",1.0,sports bar,28026,40.3858237,-3.7046381,"{'type': 'Point', 'coordinates': [40.3858237, -3.7046381]}"
197,Ke Pinta,0.0,"Plaza de Sta. Ana, 14, 28012 Madrid, Spain",1.0,sports bar,28012,40.41455870000001,-3.7014056,"{'type': 'Point', 'coordinates': [40.41455870000001, -3.7014056]}"
198,Orenes Sports Bar & Salón De Juegos,3.0,"Calle de Jesús del Pino, 24, 28031 Madrid, Spain",1.0,sports bar,28031,40.3815067,-3.623550499999999,"{'type': 'Point', 'coordinates': [40.3815067, -3.623550499999999]}"
199,BILLARNET CAFÉ,4.3,"Calle del Poeta Joan Maragall, 49, 28020 Madrid, Spain",1.0,sports bar,28020,40.4627974,-3.6918129,"{'type': 'Point', 'coordinates': [40.4627974, -3.6918129]}"
200,Fábrica Maravillas,4.3,"Calle de Valverde, 29, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
201,Mad Brewing,4.4,"C. de Julián Camarillo, 19, 28037 Madrid, Spain",2.0,brewery,28037,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
202,Cervecera Península,4.8,"Calle La Granja #5, Nave 1, 28108 Alcobendas, Madrid, Spain",2.0,brewery,28108,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
203,La Osita,4.7,"Calle de la Cava Baja, 10, 28005 Madrid, Spain",2.0,brewery,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
204,Bee Beer. Craft Beers & Cheeses,4.6,"Calle de Augusto Figueroa, 30, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
205,Cervezas La Cibeles,4.6,"Calle Petróleo, 34, 28918 Leganés, Madrid, Spain",2.0,brewery,28918,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
206,Brew Wild Pizza Bar,4.6,"Calle de Echegaray, 23, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
207,Cervezas 28 Iberica S. L.,5.0,"C/ Gran Vía, 4, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
208,One Beer,4.7,"Calle Destreza, 3, 28906 Getafe, Madrid, Spain",2.0,brewery,28906,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
209,Cervecería Deportiva,0.0,"Costanilla de los Ángeles, 12, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
210,Los Cervecistas,4.9,"Calle Titán, 15, 28045 Madrid, Spain",2.0,brewery,28045,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
211,Dylan's Craft Beer Company,5.0,"Calle de San Bernardo, 107, 204, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
212,Cervezas Alhambra,0.0,"Calle de Benigno Soto, 28002 Madrid, Spain",2.0,brewery,28002,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
213,The Stuyck Co,4.4,"Corredera Alta de San Pablo, 33, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
214,Viuda de Cortés S.L.,0.0,"Paseo de la Florida, 51, 28008 Madrid, Spain",2.0,brewery,28008,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
215,Beerhouse - Craftbeer Bar,4.5,"Calle del Cardenal Cisneros, 16, 28010 Madrid, Spain",2.0,brewery,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
216,Cervezas Alhambra,0.0,"Calle Vicente Espinel, 23, 28017 Madrid, Spain",2.0,brewery,28017,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
217,La Contenta Brewery,4.3,"Plaza de Chamberí, 3, 28010 Madrid, Spain",1.0,brewery,28010,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
218,Charlton Brewery Madrid,0.0,"Calle del Espíritu Santo, 8, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
219,Brewery Norwich International,4.4,"Calle de la Marroquina, 38, 28030 Madrid, Spain",1.0,brewery,28030,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
220,Restaurante Wanderlust,4.1,"Calle de Silva, 2, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
221,Cervecería CruzBlanca,3.4,"Calle de la Reina de África, 10, 28018 Madrid, Spain",2.0,brewery,28018,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
222,Källa Craft Beer,4.2,"Calle de Barbieri, 20, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
223,Bacterio Brewing CO,4.5,"Av. las Retamas, 10, 28922 Alcorcón, Madrid, Spain",2.0,brewery,28922,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
224,Bee Beer Debod. Craft Beers & Super Foods,4.8,"Calle de Ferraz, 10, 28008 Madrid, Spain",2.0,brewery,28008,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
225,Taproom Madrid,4.5,"Calle de Guzmán el Bueno, 52, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
226,Mahoudrid,3.7,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",2.0,brewery,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
227,Labirratorium,4.6,"Calle de Vallehermoso, 34, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
228,Mahou,3.4,"Aeropuerto Madrid-Barajas. Terminal 2 Planta 1. Entrada, Metro Línea 8, 28042 Madrid, Spain",2.0,brewery,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
229,Mahou,3.4,"Av de la Hispanidad, s/n, 28042 Madrid, Spain",2.0,brewery,28042,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
230,Cervezas La Virgen 🍻🍔 Solo reservas ONLINE,4.5,"P.I. Európolis, Calle Turín, 13, 28232 Las Rozas de Madrid, Madrid, Spain",2.0,brewery,28232,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
231,Cerveza Majariega,4.9,"Calle Oxford, 6-A, 28232 Las Rozas de Madrid, Madrid, Spain",2.0,brewery,28232,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
232,CafeeKe - Cervezas y tapas de Bélgica,3.9,"Calle de Cuchilleros, 3, 28005 Madrid, Spain",2.0,brewery,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
233,Panda Beer,0.0,"Calle del Luis de Oro, 15, 28054 Madrid, Spain",2.0,brewery,28054,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
234,LOS GRIFOS Craft Beers,4.2,"C. de Manuela Malasaña, 33, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
235,Cervecería Baden Baden,4.4,"Calle Germán Pérez Carrasco, 51, 28027 Madrid, Spain",2.0,brewery,28027,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
236,Fogg Bar Birras & Cheese,4.6,"C. de Moratín, 5, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
237,Mikkeller Bar Madrid,4.2,"Calle de la Luna, 22, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
238,Heineken,2.0,"Calle de la Pintora Ángeles Santos, 4, 28053 Madrid, Spain",2.0,brewery,28053,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
239,Chinaski Lavapiés,4.3,"Calle de la Fe, 19, 28012 Madrid, Spain",2.0,brewery,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
240,HOP VINE BEACH American Brewery,0.0,"Calle de Sta. María, 33, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
241,Cervezas La Fábrica,3.8,"Calle de Jesús, 2, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
242,Mahou,5.0,"Calle de la Madera, 14, 28914 Leganés, Madrid, Spain",2.0,brewery,28914,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
243,Cervezas Martínez e Hijas,4.0,"C/ Valdemorillo 16-B, Polígono Ventorro del Cano, 28925 Alcorcón, Madrid, Spain",1.0,brewery,28925,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
244,Barley & Co. Cervezas Especiales,4.8,"Calle Artesanos, 11, 28660 Boadilla del Monte, Madrid, Spain",2.0,brewery,28660,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
245,La Conquista Loungebeer,4.9,"Calle de la Reina, 17, 28004 Madrid, Spain",2.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
246,La Tienda de la Cerveza,4.7,"Calle de las Maldonadas, 5, 28005 Madrid, Spain",2.0,brewery,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
247,Be Hoppy,4.8,"Calle de Fúcar, 1, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
248,Beer Bang Beers,4.7,"Mercado de, Calle de Eraso, 14, 28028 Madrid, Spain",2.0,brewery,28028,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
249,Yellow Cab,4.0,"Av. Olímpica, 5, 28108 Alcobendas, Madrid, Spain",2.0,brewery,28108,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
250,Starbeers,4.6,"Calle del Almendro, 8, 28005 Madrid, Spain",2.0,brewery,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
251,Cervecería Avenida,4.1,"Av. del General Perón, 22, 28020 Madrid, Spain",2.0,brewery,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
252,CERVECERIA DOMINGUEZ,4.3,"Calle Virgen de la Oliva, 2, 28037 Madrid, Spain",2.0,brewery,28037,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
253,HOP BEACH American brewey,5.0,"Calle de Sta. María, 33, 28014 Madrid, Spain",2.0,brewery,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
254,Cervezas Patanel,4.7,"Av. de Pedro Diez, 21, 28019 Madrid, Spain",2.0,brewery,28019,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
255,Cruzcampo,0.0,"28039 Madrid, Spain",2.0,brewery,28039,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
256,Taproom Madrid,4.5,"Debajo del Tierra Burrito, Plaza de Isabel II, 5, 28013 Madrid, Spain",2.0,brewery,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
257,Cervecissimus - Backstage,4.6,"Calle de las Delicias, 6, 28045 Madrid, Spain",2.0,brewery,28045,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
258,La Almudayna,4.4,"Calle del Espíritu Santo, 5, 28004 Madrid, Spain",1.0,brewery,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
259,Sambhad cocktail bar terraza,4.8,"Calle Duque de Osuna, 4, 28015 Madrid, Spain",2.0,brewery,28015,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
260,La Terraza del Urban,4.4,"Carrera de S. Jerónimo, 34, 28014 Madrid, Spain",3.0,rooftop,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
261,Doña Luz Restaurante,4.2,"Calle de la Montera, 10, 12, 28013 Madrid, Spain",2.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
262,La Terraza de Óscar,4.4,"Hotel Room Mate Óscar, Plaza de Pedro Zerolo, 12, 28004 Madrid, Spain",3.0,rooftop,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
263,Terraza Cibeles,3.7,"Plaza Cibeles, 1, 28014 Madrid, Spain",3.0,rooftop,28014,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
264,El Viajero,3.8,"Plaza de la Cebada, 11, 28005 Madrid, Spain",2.0,rooftop,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
265,Picalagartos Sky Bar & Restaurant,4.3,"C/ Gran Vía, 21, 28013 Madrid, Spain",3.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
266,Azotea del Círculo,4.2,"Azotea del Círculo de Bellas Artes de Madrid, Calle del Marqués de Casa Riera, 2, 28004 Madrid, Spain",3.0,rooftop,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
267,Hotel RIU Plaza España,4.4,"C/ Gran Vía, 84, 28013 Madrid, Spain",3.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
268,Radio Rooftop Bar Madrid,3.7,"Plaza de Sta. Ana, 14, 28012 Madrid, Spain",3.0,rooftop,28012,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
269,Sky Bar 360°,4.2,"C/ Gran Vía, 84, 28013 Madrid, Spain",3.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
270,Dear Hotel Madrid,4.4,"C/ Gran Vía, 80, 28013 Madrid, Spain",3.0,rooftop,28013,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
271,Ginkgo Restaurante & Sky Bar,4.2,"Plaza de España, 3, 28008 Madrid, Spain",3.0,rooftop,28008,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
272,GYMAGE Lounge Resort,3.5,"Calle de la Luna, 2, 28004 Madrid, Spain",3.0,rooftop,28004,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
273,Sky Roof Top Terrace,4.0,"Calle del Aviador Zorita, 34, 28020 Madrid, Spain",3.0,rooftop,28020,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
274,Azotea Forus Barceló,4.0,"C. de Barceló, 6, 4ª planta, 28005 Madrid, Spain",2.0,rooftop,28005,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
275,Skynight,3.9,"Avenida de América, 41, 28002 Madrid, Spain",3.0,rooftop,28002,,,"{'type': 'Point', 'coordinates': [nan, nan]}"
