,name,rating,address,price_level,place,CP,latitude,longitude,geometry,price
225,CELICIOSO Gluten Free Bakery,4.2,"Calle de Hortaleza, 3, 28004 Madrid, Spain",2.0,sweets,28004,40.420441,-3.701066,"{'type': 'Point', 'coordinates': [40.420441, -3.701066]}",1-15€
226,"Waffle Bubble Company, Madrid",0.0,"Calle de Maqueda, 19, 2ºB, 28024 Madrid, Spain",2.0,sweets,28024,40.3938688,-3.7637601,"{'type': 'Point', 'coordinates': [40.3938688, -3.7637601]}",1-15€
227,El Horno de San Onofre,4.0,"Calle de San Onofre, 3, 28004 Madrid, Spain",2.0,sweets,28004,40.421399,-3.701502,"{'type': 'Point', 'coordinates': [40.421399, -3.701502]}",15-25€
228,El Rincón,3.1,"Carrera de S. Jerónimo, 4, 28014 Madrid, Spain",2.0,sweets,28014,40.4166519,-3.7019407,"{'type': 'Point', 'coordinates': [40.4166519, -3.7019407]}",1-15€
229,Captain Jonny's candy shop,4.4,"Calle de Postas, 9, 28012 Madrid, Spain",2.0,sweets,28012,40.415985,-3.7055691,"{'type': 'Point', 'coordinates': [40.415985, -3.7055691]}",1-15€
230,La Dulcería,1.8,"Avenida de América, 28002 Madrid, Spain",2.0,sweets,28002,40.4376651,-3.6769576,"{'type': 'Point', 'coordinates': [40.4376651, -3.6769576]}",15-25€
231,La Barra Dulce,4.7,"Calle del Mesón de Paredes, 22, 28012 Madrid, Spain",1.0,sweets,28012,40.4105389,-3.704603,"{'type': 'Point', 'coordinates': [40.4105389, -3.704603]}",15-25€
232,Antigua Pastelería del Pozo,4.5,"Calle del Pozo, 8, 28012 Madrid, Spain",2.0,sweets,28012,40.416257,-3.7012027,"{'type': 'Point', 'coordinates': [40.416257, -3.7012027]}",1-15€
233,Cacao Sampaka,4.5,"Calle de Orellana, 4, 28004 Madrid, Spain",2.0,sweets,28004,40.426716,-3.695725999999999,"{'type': 'Point', 'coordinates': [40.426716, -3.695725999999999]}",15-25€
234,"GIOELIA Cremeria, Madrid Atocha",4.7,"C. de Atocha, 42, 28012 Madrid, Spain",1.0,sweets,28012,40.4127658,-3.6999978,"{'type': 'Point', 'coordinates': [40.4127658, -3.6999978]}",1-15€
235,Moulin Chocolat,4.5,"Calle de Alcalá, 77, 28009 Madrid, Spain",3.0,sweets,28009,40.420572,-3.686928,"{'type': 'Point', 'coordinates': [40.420572, -3.686928]}",1-15€
236,Viena Capellanes,4.1,"Calle de Fuencarral, 122, 28010 Madrid, Spain",2.0,sweets,28010,40.43013,-3.7025726,"{'type': 'Point', 'coordinates': [40.43013, -3.7025726]}",15-25€
237,Santa Eulalia,4.5,"Calle del Espejo, 12, 28013 Madrid, Spain",2.0,sweets,28013,40.4171998,-3.7096734,"{'type': 'Point', 'coordinates': [40.4171998, -3.7096734]}",1-15€
238,Pastelería SHAM,4.7,"Calle Antonio Calvo, 3, 28027 Madrid, Spain",2.0,sweets,28027,40.4367919,-3.6565235,"{'type': 'Point', 'coordinates': [40.4367919, -3.6565235]}",1-15€
239,CANDYS,0.0,"C/ Gran Vía, 45, bajo izquierda, 26002 Logroño, Madrid, Spain",2.0,sweets,26002,40.42092969999999,-3.7073249,"{'type': 'Point', 'coordinates': [40.42092969999999, -3.7073249]}",15-25€
240,Mistura Ice Cream,4.4,"Calle de Augusto Figueroa, 5, 28004 Madrid, Spain",2.0,ice cream,28004,40.4229735,-3.7001373,"{'type': 'Point', 'coordinates': [40.4229735, -3.7001373]}",15-25€
241,Mistura Ice Cream,4.2,"Calle de Goya, 50, 28001 Madrid, Spain",2.0,ice cream,28001,40.4247828,-3.678401599999999,"{'type': 'Point', 'coordinates': [40.4247828, -3.678401599999999]}",1-15€
242,Mistura Ice Cream,4.4,"Calle de Cdad. Rodrigo, 6, 28012 Madrid, Spain",2.0,ice cream,28012,40.4158,-3.7084877,"{'type': 'Point', 'coordinates': [40.4158, -3.7084877]}",15-25€
243,Labonata heladeria,4.7,"Plaza de Chueca, 8, 28004 Madrid, Spain",1.0,ice cream,28004,40.422681,-3.6974523,"{'type': 'Point', 'coordinates': [40.422681, -3.6974523]}",15-25€
244,Amorino,4.4,"Calle Mayor, 40, 28013 Madrid, Spain",2.0,ice cream,28013,40.41611,-3.708414,"{'type': 'Point', 'coordinates': [40.41611, -3.708414]}",1-15€
245,Helados Patagonia Artesanal,4.5,"Plaza de Tirso de Molina, 19, 28012 Madrid, Spain",1.0,ice cream,28012,40.4125643,-3.7038799,"{'type': 'Point', 'coordinates': [40.4125643, -3.7038799]}",15-25€
246,"GIOELIA Cremeria, Madrid Atocha",4.7,"C. de Atocha, 42, 28012 Madrid, Spain",1.0,ice cream,28012,40.4127658,-3.6999978,"{'type': 'Point', 'coordinates': [40.4127658, -3.6999978]}",15-25€
247,TÖTO ICE CREAM & COFFEE,4.5,"Corredera Alta de San Pablo, 12, 28004 Madrid, Spain",1.0,ice cream,28004,40.4251827,-3.7018976,"{'type': 'Point', 'coordinates': [40.4251827, -3.7018976]}",15-25€
248,Gelateria La Romana,4.6,"Paseo de la Habana, 27, 28036 Madrid, Spain",2.0,ice cream,28036,40.4512712,-3.686658,"{'type': 'Point', 'coordinates': [40.4512712, -3.686658]}",15-25€
249,Rocambolesc - Madrid,4.2,"Planta 7 El Corte Inglés, Calle de Serrano, 52, 28001 Madrid, Spain",1.0,ice cream,28001,40.4276329,-3.6871185,"{'type': 'Point', 'coordinates': [40.4276329, -3.6871185]}",15-25€
250,Zúccaru,4.7,"Calle de Vergara, 16, 28013 Madrid, Spain",1.0,ice cream,28013,40.4172333,-3.7116778,"{'type': 'Point', 'coordinates': [40.4172333, -3.7116778]}",15-25€
251,Heladería Palazzo - Italian Ice Cream,4.0,"C/ Gran Vía, 56, 28013 Madrid, Spain",1.0,ice cream,28013,40.4215471,-3.7074789,"{'type': 'Point', 'coordinates': [40.4215471, -3.7074789]}",15-25€
252,La Pecera,4.1,"Calle de Velarde, 2, 28004 Madrid, Spain",2.0,ice cream,28004,40.4267833,-3.7019191,"{'type': 'Point', 'coordinates': [40.4267833, -3.7019191]}",1-15€
253,Amorino,4.1,"Planta 9 Corte Ingles Callao, Plaza del Callao, 2, 28013 Madrid, Spain",2.0,ice cream,28013,40.4194751,-3.7051399,"{'type': 'Point', 'coordinates': [40.4194751, -3.7051399]}",1-15€
254,Mistura Ice Cream,4.4,"Plaza del Ángel, 2, 28012 Madrid, Spain",2.0,ice cream,28012,40.4145141,-3.7026646,"{'type': 'Point', 'coordinates': [40.4145141, -3.7026646]}",15-25€
255,Kalúa Fuencarral 149,4.5,"Calle de Fuencarral, 131, 28010 Madrid, Spain",1.0,ice cream,28010,40.4315159,-3.7036902,"{'type': 'Point', 'coordinates': [40.4315159, -3.7036902]}",15-25€
256,Gelateria La Romana,4.6,"Calle de San Bernardo, 96, 28015 Madrid, Spain",2.0,ice cream,28015,40.4301801,-3.7053937,"{'type': 'Point', 'coordinates': [40.4301801, -3.7053937]}",15-25€
257,Artisan ice cream tutti frutti,4.4,"Cuesta de San Vicente, 22, 28008 Madrid, Spain",1.0,ice cream,28008,40.420653,-3.7155473,"{'type': 'Point', 'coordinates': [40.420653, -3.7155473]}",1-15€
258,Heladería Los Alpes,4.3,"Calle Arcipreste de Hita, 6, 28015 Madrid, Spain",2.0,ice cream,28015,40.4335169,-3.7173544,"{'type': 'Point', 'coordinates': [40.4335169, -3.7173544]}",1-15€
259,Heladería Palazzo - Italian Ice Cream,4.1,"Calle del Carmen, 27, 28013 Madrid, Spain",1.0,ice cream,28013,40.418766,-3.7049571,"{'type': 'Point', 'coordinates': [40.418766, -3.7049571]}",15-25€
260,Heladería Sienna Narváez,4.5,"C. de Narváez, 62, 28009 Madrid, Spain",1.0,ice cream,28009,40.4186111,-3.6763889,"{'type': 'Point', 'coordinates': [40.4186111, -3.6763889]}",15-25€
261,Mistura Ice Cream,4.1,"Calle de Toledo, 71, 28005 Madrid, Spain",1.0,ice cream,28005,40.410802,-3.708629,"{'type': 'Point', 'coordinates': [40.410802, -3.708629]}",15-25€
262,Mamá Elba Heladería-Cafetería,4.7,"Calle de Cea Bermúdez, 29, 28003 Madrid, Spain",1.0,ice cream,28003,40.438719,-3.710703,"{'type': 'Point', 'coordinates': [40.438719, -3.710703]}",15-25€
263,Mamá Elba Heladería,4.6,"Calle de la Ruda, 15, 28005 Madrid, Spain",1.0,ice cream,28005,40.4106247,-3.708181699999999,"{'type': 'Point', 'coordinates': [40.4106247, -3.708181699999999]}",1-15€
264,Gelateria La Romana,4.6,"Calle de Rosario Pino, 6, 28020 Madrid, Spain",2.0,ice cream,28020,40.4621787,-3.6911296,"{'type': 'Point', 'coordinates': [40.4621787, -3.6911296]}",15-25€
265,Mistura Ice Cream,4.4,"Calle del Príncipe de Vergara, 254, 28016 Madrid, Spain",1.0,ice cream,28016,40.455672,-3.6768762,"{'type': 'Point', 'coordinates': [40.455672, -3.6768762]}",1-15€
266,N2 Lab,4.3,"Calle de Gravina, 5, 28004 Madrid, Spain",1.0,ice cream,28004,40.42319699999999,-3.6979982,"{'type': 'Point', 'coordinates': [40.42319699999999, -3.6979982]}",15-25€
267,Gelateria Carte D'Or Arenal,4.0,"Calle del Arenal, 18, 28013 Madrid, Spain",1.0,ice cream,28013,40.4173752,-3.7068135,"{'type': 'Point', 'coordinates': [40.4173752, -3.7068135]}",1-15€
268,Heladería Palazzo - Italian Ice Cream,3.9,"Calle de Goya, 49, 28013 Madrid, Spain",1.0,ice cream,28013,40.42525089999999,-3.682243499999999,"{'type': 'Point', 'coordinates': [40.42525089999999, -3.682243499999999]}",15-25€
269,Heladería Palazzo - Italian Ice Cream,4.0,"Calle de Luchana, 9, 28010 Madrid, Spain",1.0,ice cream,28010,40.4297908,-3.7012319,"{'type': 'Point', 'coordinates': [40.4297908, -3.7012319]}",1-15€
270,Häagen-Dazs,4.3,"Calle de Bailén, 15, 28013 Madrid, Spain",2.0,ice cream,28013,40.4199572,-3.7127534,"{'type': 'Point', 'coordinates': [40.4199572, -3.7127534]}",15-25€
271,Ice-Mad The Thai Roll Ice Cream,4.2,"Centro Comercial Pleniluio, Calle de Aracne, 3, 28022 Madrid, Spain",1.0,ice cream,28022,40.4461171,-3.587704,"{'type': 'Point', 'coordinates': [40.4461171, -3.587704]}",15-25€
272,Gelateria DaRoma,4.6,"Calle de Sta Engracia, 155, 28003 Madrid, Spain",1.0,ice cream,28003,40.4443991,-3.7030765,"{'type': 'Point', 'coordinates': [40.4443991, -3.7030765]}",25-50€
273,Heladería Palazzo,3.9,"Puerta del Sol, 11, 28013 Madrid, Spain",1.0,ice cream,28013,40.4171798,-3.703899,"{'type': 'Point', 'coordinates': [40.4171798, -3.703899]}",15-25€
274,Amorino Postas,5.0,"Calle de Postas, 3, 28012 Madrid, Spain",1.0,ice cream,28012,40.416121,-3.7053614,"{'type': 'Point', 'coordinates': [40.416121, -3.7053614]}",15-25€
275,Lolo Polos,4.5,"Calle del Espíritu Santo, 16, 28004 Madrid, Spain",1.0,ice cream,28004,40.4252798,-3.7030691,"{'type': 'Point', 'coordinates': [40.4252798, -3.7030691]}",1-15€
276,llaollao,4.1,"Calle de Preciados, 40, 28013 Madrid, Spain",1.0,ice cream,28013,40.419787,-3.707062,"{'type': 'Point', 'coordinates': [40.419787, -3.707062]}",15-25€
277,llaollao,4.1,"Calle de Alcalá, 347, 28027 Madrid, Spain",1.0,ice cream,28027,40.433984,-3.646594,"{'type': 'Point', 'coordinates': [40.433984, -3.646594]}",1-15€
278,Eccolo Gelato,4.6,"Calle de la Cruz, 25, 28012 Madrid, Spain",1.0,ice cream,28012,40.4152072,-3.7021856,"{'type': 'Point', 'coordinates': [40.4152072, -3.7021856]}",15-25€
279,Heladería Palazzo - Italian Ice Cream,4.1,"C. de Narváez, 13, 28009 Madrid, Spain",1.0,ice cream,28009,40.422894,-3.6756862,"{'type': 'Point', 'coordinates': [40.422894, -3.6756862]}",15-25€
280,llaollao,4.1,"Calle del Carmen, 6, 28013 Madrid, Spain",1.0,ice cream,28013,40.41784699999999,-3.703705,"{'type': 'Point', 'coordinates': [40.41784699999999, -3.703705]}",15-25€
281,Di Angelo Gelateria,4.5,"Paseo de las Yeserías, 41, 28005 Madrid, Spain",2.0,ice cream,28005,40.3978588,-3.7072317,"{'type': 'Point', 'coordinates': [40.3978588, -3.7072317]}",15-25€
282,Horchatería Alboraya,4.5,"Calle de Alcalá, 125, 28009 Madrid, Spain",1.0,ice cream,28009,40.4232032,-3.679656,"{'type': 'Point', 'coordinates': [40.4232032, -3.679656]}",15-25€
283,Heladería Palazzo - Italian Ice Cream,4.2,"Calle de Bailén, 11, 28013 Madrid, Spain",1.0,ice cream,28013,40.4201088,-3.7127343,"{'type': 'Point', 'coordinates': [40.4201088, -3.7127343]}",15-25€
284,Heladería Corleone,4.8,"Corredera Alta de San Pablo, 18, 28004 Madrid, Spain",1.0,ice cream,28004,40.4254231,-3.7018462,"{'type': 'Point', 'coordinates': [40.4254231, -3.7018462]}",1-15€
285,Gelato Lab,5.0,"Mercado de la Cebada, puesto 37/38, planta baja, 28005 Madrid, Spain",1.0,ice cream,28005,40.4112059,-3.7100075,"{'type': 'Point', 'coordinates': [40.4112059, -3.7100075]}",1-15€
286,Häagen-Dazs,3.6,"Calle Edgar Neville, s/n, 28223 Madrid, Spain",2.0,ice cream,28223,40.394024,-3.796719,"{'type': 'Point', 'coordinates': [40.394024, -3.796719]}",15-25€
287,Giangrossi,3.7,"Calle de Velázquez, 41, 28001 Madrid, Spain",1.0,ice cream,28001,40.4268002,-3.6842326,"{'type': 'Point', 'coordinates': [40.4268002, -3.6842326]}",15-25€
288,llaollao,4.0,"Calle de la Montera, 36, 28013 Madrid, Spain",1.0,ice cream,28013,40.419065,-3.70177,"{'type': 'Point', 'coordinates': [40.419065, -3.70177]}",15-25€
289,Freddo Freddo,3.3,"Calle Mayor, 53, 28013 Madrid, Spain",1.0,ice cream,28013,40.4156878,-3.7092686,"{'type': 'Point', 'coordinates': [40.4156878, -3.7092686]}",15-25€
290,Igo Waffle Fuencarral,4.7,"Calle de Carranza, 19, 28004 Madrid, Spain",1.0,ice cream,28004,40.42920350000001,-3.704371,"{'type': 'Point', 'coordinates': [40.42920350000001, -3.704371]}",15-25€
291,Loco Polo,4.6,"Calle de Fuencarral, 40, 28004 Madrid, Spain",1.0,ice cream,28004,40.42284859999999,-3.7006475,"{'type': 'Point', 'coordinates': [40.42284859999999, -3.7006475]}",15-25€
292,IceCoBar,4.6,"Paseo de la Florida 2 Centro Comercial Príncipe Pío. Frente a la Entrada Principal, 28008 Madrid, Spain",1.0,ice cream,28008,40.4214928,-3.7199758,"{'type': 'Point', 'coordinates': [40.4214928, -3.7199758]}",15-25€
293,Lupita Paleta,4.9,"Calle de Toledo, 81, 28005 Madrid, Spain",1.0,ice cream,28005,40.4101914,-3.7091917,"{'type': 'Point', 'coordinates': [40.4101914, -3.7091917]}",15-25€
294,Häagen-Dazs,3.9,"Centro Comercial Plaza Rio 2 Local Planta calle, Calle de Antonio López, 109, numero 07, 28026 Madrid, Spain",2.0,ice cream,28026,40.3909536,-3.702186499999999,"{'type': 'Point', 'coordinates': [40.3909536, -3.702186499999999]}",15-25€
295,N2 Lab,4.5,"Calle de Bravo Murillo, 3, 28015 Madrid, Spain",1.0,ice cream,28015,40.4342596,-3.704604799999999,"{'type': 'Point', 'coordinates': [40.4342596, -3.704604799999999]}",15-25€
296,Martonela - Cremería Slow,4.5,"Calle de Aracne, 28022 Madrid, Spain",1.0,ice cream,28022,40.4462159,-3.5875446,"{'type': 'Point', 'coordinates': [40.4462159, -3.5875446]}",15-25€
297,Sienna,4.4,"Calle de Sancho Dávila, 29, posterior, 28028 Madrid, Spain",1.0,ice cream,28028,40.4257762,-3.661334099999999,"{'type': 'Point', 'coordinates': [40.4257762, -3.661334099999999]}",15-25€
298,Heladería 4D,3.6,"Calle de Latoneros, 3, 28005 Madrid, Spain",1.0,ice cream,28005,40.4138774,-3.7079224,"{'type': 'Point', 'coordinates': [40.4138774, -3.7079224]}",15-25€
299,Bico de Xeado,4.7,"Plaza Mayor, 29, 28012 Madrid, Spain",1.0,ice cream,28012,40.4158441,-3.7070647,"{'type': 'Point', 'coordinates': [40.4158441, -3.7070647]}",1-15€
300,Juice Lab & Co. ABC Serrano,4.2,"Calle de Serrano, 61, 28006 Madrid, Spain",1.0,juices,28006,40.4322743,-3.6875291,"{'type': 'Point', 'coordinates': [40.4322743, -3.6875291]}",15-25€
301,Juicy Avenue Serrano,4.1,"Calle de Serrano, 93, 28006 Madrid, Spain",1.0,juices,28006,40.43754200000001,-3.686537899999999,"{'type': 'Point', 'coordinates': [40.43754200000001, -3.686537899999999]}",15-25€
302,Lulo's Natural Juices,4.1,"Mercado de la Cebada, 28005 Madrid, Spain",1.0,juices,28005,40.4111595,-3.7099621,"{'type': 'Point', 'coordinates': [40.4111595, -3.7099621]}",15-25€
303,Origen Taste The World S.L.,4.2,"Calle de las Maldonadas, 7, 28005 Madrid, Spain",1.0,juices,28005,40.4109345,-3.7080141,"{'type': 'Point', 'coordinates': [40.4109345, -3.7080141]}",15-25€
304,Juicy Avenue,4.1,"CC Moraleja Green, Av. de Europa, 13, 28108 Madrid, Spain",1.0,juices,28108,40.5188577,-3.6558675,"{'type': 'Point', 'coordinates': [40.5188577, -3.6558675]}",15-25€
305,Tu Fruta al Momento,4.2,"Calle de Toledo, 6, 28005 Madrid, Spain",1.0,juices,28005,40.4146606,-3.7076701,"{'type': 'Point', 'coordinates': [40.4146606, -3.7076701]}",15-25€
306,Juice Lab & Co,4.9,"Centro Comercial ABC Serrano, Paseo de la Castellana, 34, 28046 Madrid, Spain",1.0,juices,28046,40.4322565,-3.6880416,"{'type': 'Point', 'coordinates': [40.4322565, -3.6880416]}",15-25€
307,Frutas Prohibidas,4.4,"Local Frutas Prohibidas, Calle del Conde Duque, 26, 28015 Madrid, Spain",1.0,juices,28015,40.4274672,-3.7103494,"{'type': 'Point', 'coordinates': [40.4274672, -3.7103494]}",15-25€
308,Mr. Ñam Ñam,3.7,"Plaza de Carlos Cambronero, 2, 28004 Madrid, Spain",1.0,juices,28004,40.4232257,-3.7041728,"{'type': 'Point', 'coordinates': [40.4232257, -3.7041728]}",15-25€
309,Juice Lab,0.0,"Calle de Serrano, 61, 28006 Madrid, France",1.0,juices,28006,40.4322143,-3.6869647,"{'type': 'Point', 'coordinates': [40.4322143, -3.6869647]}",15-25€
310,URBAN FRESH,4.6,"Calle de San Andrés, 12, 28004 Madrid, Spain",1.0,juices,28004,40.4265887,-3.7036499,"{'type': 'Point', 'coordinates': [40.4265887, -3.7036499]}",15-25€
311,Almalibre Açaí House Madrid,4.8,"Calle de la Libertad, 17, 28004 Madrid, Spain",1.0,juices,28004,40.4211367,-3.6974478,"{'type': 'Point', 'coordinates': [40.4211367, -3.6974478]}",25-50€
312,DisFruta,4.3,"Calle del Duque de Alba, 6, 28012 Madrid, Spain",1.0,juices,28012,40.4119064,-3.706089,"{'type': 'Point', 'coordinates': [40.4119064, -3.706089]}",15-25€
313,Juicy Avenue Islazul,3.7,"Centro Comercial ISLAZUL (Plaza Restauración, Calle Calderilla, 1, 28054 Madrid, Spain",1.0,juices,28054,40.3631628,-3.7389873,"{'type': 'Point', 'coordinates': [40.3631628, -3.7389873]}",15-25€
314,Panther Juice & Sandwich Market,4.1,"Paseo de la Castellana, 91, 28046 Madrid, Spain",1.0,juices,28046,40.4504749,-3.6915025,"{'type': 'Point', 'coordinates': [40.4504749, -3.6915025]}",15-25€
315,Maestro Food and More,2.1,"28012 Madrid, Spain",1.0,juices,28012,40.4142897,-3.7031203,"{'type': 'Point', 'coordinates': [40.4142897, -3.7031203]}",15-25€
316,B13 bar,4.6,"Calle de la Ballesta, 13, 28004 Madrid, Spain",1.0,juices,28004,40.4219461,-3.7035174,"{'type': 'Point', 'coordinates': [40.4219461, -3.7035174]}",15-25€
317,Azotea Forus Barceló,4.0,"C. de Barceló, 6, 4ª planta, 28005 Madrid, Spain",2.0,juices,28005,40.4268137,-3.6988964,"{'type': 'Point', 'coordinates': [40.4268137, -3.6988964]}",25-50€
318,Casa Mingo,4.1,"Paseo de la Florida, 34, 28008 Madrid, Spain",1.0,juices,28008,40.4250914,-3.7253416,"{'type': 'Point', 'coordinates': [40.4250914, -3.7253416]}",1-15€
319,Taqueria El Chaparrito,4.5,"Calle Mayor, 68, 28013 Madrid, Spain",1.0,juices,28013,40.41567,-3.71014,"{'type': 'Point', 'coordinates': [40.41567, -3.71014]}",15-25€
320,Brunch Club,4.5,"Calle del Barco, 15, 28004 Madrid, Spain",2.0,brunch,28004,40.4216,-3.7028222,"{'type': 'Point', 'coordinates': [40.4216, -3.7028222]}",15-25€
321,Café Federal,4.1,"Plaza de las Comendadoras, 9, 28015 Madrid, Spain",2.0,brunch,28015,40.4270304,-3.7093012,"{'type': 'Point', 'coordinates': [40.4270304, -3.7093012]}",1-15€
322,"The Toast Cafe, Brunch Gourmet, Cerveza Artesanal de Grifo",4.1,"C. de Fernando el Católico, 50, 28015 Madrid, Spain",2.0,brunch,28015,40.4343186,-3.7127786,"{'type': 'Point', 'coordinates': [40.4343186, -3.7127786]}",15-25€
323,Carmencita Bar,4.4,"Calle de San Vicente Ferrer, 51, 28015 Madrid, Spain",1.0,brunch,28015,40.4260776,-3.7074478,"{'type': 'Point', 'coordinates': [40.4260776, -3.7074478]}",15-25€
324,PANELA & CO,3.9,"Calle de López de Hoyos, 10, 28006 Madrid, Spain",2.0,brunch,28006,40.436905,-3.6872463,"{'type': 'Point', 'coordinates': [40.436905, -3.6872463]}",15-25€
325,Bendita Locura Coffee & Dreams,4.3,"Calle del Príncipe de Vergara, 73, 28006 Madrid, Spain",2.0,brunch,28006,40.435133,-3.6795414,"{'type': 'Point', 'coordinates': [40.435133, -3.6795414]}",15-25€
326,Zenith Brunch & Cocktails,4.5,"Calle de Valverde, 28, 28004 Madrid, Spain",2.0,brunch,28004,40.422371,-3.7016131,"{'type': 'Point', 'coordinates': [40.422371, -3.7016131]}",15-25€
327,MÜR Café,4.3,"Plaza Cristino Martos, 2, 28015 Madrid, Spain",2.0,brunch,28015,40.4256968,-3.7121696,"{'type': 'Point', 'coordinates': [40.4256968, -3.7121696]}",15-25€
328,El Arquibar,4.6,"Travesía de Conde Duque, 5, 28015 Madrid, Spain",2.0,brunch,28015,40.4258284,-3.7099865,"{'type': 'Point', 'coordinates': [40.4258284, -3.7099865]}",15-25€
329,La Gringa,4.5,"Calle de San Vicente Ferrer, 57, 28015 Madrid, Spain",1.0,brunch,28015,40.4261241,-3.7079049,"{'type': 'Point', 'coordinates': [40.4261241, -3.7079049]}",15-25€
330,MartinaCocina,4.3,"Plaza de Cascorro, 11, 28005 Madrid, Spain",2.0,brunch,28005,40.409868,-3.7070334,"{'type': 'Point', 'coordinates': [40.409868, -3.7070334]}",15-25€
331,La Rollerie,4.1,"C. de Atocha, 20, 28012 Madrid, Spain",2.0,brunch,28012,40.4138358,-3.7030405,"{'type': 'Point', 'coordinates': [40.4138358, -3.7030405]}",15-25€
332,Federal Café,4.2,"Plaza del Conde de Barajas, 3, 28005 Madrid, Spain",2.0,brunch,28005,40.4143274,-3.7088587,"{'type': 'Point', 'coordinates': [40.4143274, -3.7088587]}",15-25€
333,Restaurante PINALE,4.5,"Calle del Gral. Pardiñas, 23, 28001 Madrid, Spain",1.0,brunch,28001,40.426467,-3.678641,"{'type': 'Point', 'coordinates': [40.426467, -3.678641]}",15-25€
334,"Roll Madrid Restaurante, Brunch Gourmet, Cerveza Artesanal de Grifo",4.0,"Calle de Amaniel, 23, 28015 Madrid, Spain",2.0,brunch,28015,40.4271057,-3.7096294,"{'type': 'Point', 'coordinates': [40.4271057, -3.7096294]}",15-25€
335,EatMyTrip Brunch & Cocktails Madrid,4.6,"Calle de la Moreria, 11, 28005 Madrid, Spain",2.0,brunch,28005,40.4130179,-3.7134265,"{'type': 'Point', 'coordinates': [40.4130179, -3.7134265]}",15-25€
336,La Rollerie,4.3,"Calle Mayor, 24, 28013 Madrid, Spain",1.0,brunch,28013,40.4165119,-3.707106599999999,"{'type': 'Point', 'coordinates': [40.4165119, -3.707106599999999]}",15-25€
337,Brunch by Café Oliver El Columpio,3.8,"Calle de Caracas, 10, 28010 Madrid, Spain",2.0,brunch,28010,40.4305871,-3.6943358,"{'type': 'Point', 'coordinates': [40.4305871, -3.6943358]}",15-25€
338,HanSo Café,4.4,"Calle del Pez, 20, 28004 Madrid, Spain",1.0,brunch,28004,40.4238854,-3.7055265,"{'type': 'Point', 'coordinates': [40.4238854, -3.7055265]}",15-25€
339,La Rollerie,4.2,"Carrera de S. Jerónimo, 26, 28014 Madrid, Spain",2.0,brunch,28014,40.4164994,-3.6995404,"{'type': 'Point', 'coordinates': [40.4164994, -3.6995404]}",1-15€
340,La Bicicleta,4.1,"Plaza de San Ildefonso, 9, 28004 Madrid, Spain",2.0,brunch,28004,40.4238106,-3.7022328,"{'type': 'Point', 'coordinates': [40.4238106, -3.7022328]}",1-15€
341,La Rollerie,4.2,"Calle de Guzmán el Bueno, 105, 28003 Madrid, Spain",2.0,brunch,28003,40.4394752,-3.7130097,"{'type': 'Point', 'coordinates': [40.4394752, -3.7130097]}",15-25€
342,Nomade Cafe,4.4,"Calle de los Tres Peces, 22, 28012 Madrid, Spain",1.0,brunch,28012,40.4107147,-3.6993613,"{'type': 'Point', 'coordinates': [40.4107147, -3.6993613]}",1-15€
343,A B O L E A,4.2,"Calle de Sandoval, 10, 12, 28010 Madrid, Spain",2.0,brunch,28010,40.4300975,-3.7041016,"{'type': 'Point', 'coordinates': [40.4300975, -3.7041016]}",15-25€
