,name,rating,address,price_level,place,type,subtype,CP,latitude,longitude,geometry,price
371,Cancha de Baloncesto,3.7,"Calle de Ramírez de Prado, 2, 28045 Madrid, Spain",,basketball court,plan,outdoors,28045,40.3985099,-3.6874525,"{'type': 'Point', 'coordinates': [40.3985099, -3.6874525]}",More than 50€
372,Campos de baloncesto,4.0,"Av. del Dr. García Tapia, 192D, 28030 Madrid, Spain",,basketball court,plan,outdoors,28030,40.4090324,-3.6393882,"{'type': 'Point', 'coordinates': [40.4090324, -3.6393882]}",More than 50€
373,Basketball court,3.0,"28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.4113535,-3.6120786,"{'type': 'Point', 'coordinates': [40.4113535, -3.6120786]}",More than 50€
374,"La Jaula, Pista de Baloncesto Publica",3.4,"Calle Antonio Diaz, 1, 28007 Madrid, Spain",,basketball court,plan,outdoors,28007,40.4093005,-3.6716038,"{'type': 'Point', 'coordinates': [40.4093005, -3.6716038]}",More than 50€
375,Cancha de Baloncesto,4.6,"Calle Miramelindos, 3, 28029 Madrid, Spain",,basketball court,plan,outdoors,28029,40.4698301,-3.7115085,"{'type': 'Point', 'coordinates': [40.4698301, -3.7115085]}",More than 50€
376,Basketball court Cruz del Rayo,4.0,"Cl. de Suero de Quiñones, 17, 28002 Madrid, Spain",,basketball court,plan,outdoors,28002,40.4455024,-3.677157,"{'type': 'Point', 'coordinates': [40.4455024, -3.677157]}",More than 50€
377,Cancha de Baloncesto,0.0,"28055 Madrid, Spain",,basketball court,plan,outdoors,28055,40.50116999999999,-3.6237961,"{'type': 'Point', 'coordinates': [40.50116999999999, -3.6237961]}",More than 50€
378,Cancha de baloncesto,1.0,"28029 Madrid, Spain",,basketball court,plan,outdoors,28029,40.4745676,-3.7077361,"{'type': 'Point', 'coordinates': [40.4745676, -3.7077361]}",More than 50€
379,Cancha baloncesto,4.0,"Calle del Balandro, 1D, 28042 Madrid, Spain",,basketball court,plan,outdoors,28042,40.4514066,-3.5901106,"{'type': 'Point', 'coordinates': [40.4514066, -3.5901106]}",More than 50€
380,Cancha baloncesto,0.0,"Calle de la Carabela, 1D, 28042 Madrid, Spain",,basketball court,plan,outdoors,28042,40.4547809,-3.587019699999999,"{'type': 'Point', 'coordinates': [40.4547809, -3.587019699999999]}",More than 50€
381,Pistas de baloncesto,4.2,"parque cerca de, Calle Rodríguez Sahagún, Villanueva de Alcardete, Spain",,basketball court,plan,outdoors,,40.4710817,-3.7045846,"{'type': 'Point', 'coordinates': [40.4710817, -3.7045846]}",More than 50€
382,Basketball court,3.0,"Calle Cdad. de Águilas, 9, 28030 Madrid, Spain",,basketball court,plan,outdoors,28030,40.4099997,-3.63159,"{'type': 'Point', 'coordinates': [40.4099997, -3.63159]}",More than 50€
383,Cancha De Baloncesto,4.0,"28043 Madrid, Spain",,basketball court,plan,outdoors,28043,40.4575943,-3.6536179,"{'type': 'Point', 'coordinates': [40.4575943, -3.6536179]}",More than 50€
384,Cancha de baloncesto,1.8,"C/ de los Pirineos, 9, 28040 Madrid, Spain",,basketball court,plan,outdoors,28040,40.4573799,-3.7170303,"{'type': 'Point', 'coordinates': [40.4573799, -3.7170303]}",More than 50€
385,Cancha De Baloncesto,3.0,"Calle Puerto Real, 7, 28043 Madrid, Spain",,basketball court,plan,outdoors,28043,40.4608115,-3.6537173,"{'type': 'Point', 'coordinates': [40.4608115, -3.6537173]}",More than 50€
386,Pista baloncesto,3.0,"28021 Madrid, Spain",,basketball court,plan,outdoors,28021,40.3454594,-3.6733959,"{'type': 'Point', 'coordinates': [40.3454594, -3.6733959]}",More than 50€
387,Cancha de baloncesto,0.0,"Calle José Villena, 18, 28017 Madrid, Spain",,basketball court,plan,outdoors,28017,40.4303124,-3.6558438,"{'type': 'Point', 'coordinates': [40.4303124, -3.6558438]}",More than 50€
388,Cancha de baloncesto,0.0,"28038 Madrid, Spain",,basketball court,plan,outdoors,28038,40.3906756,-3.6332636,"{'type': 'Point', 'coordinates': [40.3906756, -3.6332636]}",More than 50€
389,Canchas de baloncesto Arroyopozuelo,0.0,"28023 Madrid, Spain",,basketball court,plan,outdoors,28023,40.4519638,-3.7733528,"{'type': 'Point', 'coordinates': [40.4519638, -3.7733528]}",More than 50€
390,Canchas de baloncesto,4.0,"28031 Madrid, Spain",,basketball court,plan,outdoors,28031,40.3734469,-3.6240625,"{'type': 'Point', 'coordinates': [40.3734469, -3.6240625]}",More than 50€
391,Basketball court,0.0,"28030 Madrid, Spain",,basketball court,plan,outdoors,28030,40.4066074,-3.6339071,"{'type': 'Point', 'coordinates': [40.4066074, -3.6339071]}",More than 50€
392,Basketball court,4.0,"Av. del Dr. García Tapia, 53, 28030 Madrid, Spain",,basketball court,plan,outdoors,28030,40.4119846,-3.6457269,"{'type': 'Point', 'coordinates': [40.4119846, -3.6457269]}",More than 50€
393,Basketball court,0.0,"28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.3995824,-3.6078632,"{'type': 'Point', 'coordinates': [40.3995824, -3.6078632]}",More than 50€
394,Canchas de baloncesto y fútbol sala,4.2,"Calle Alberique, 30, 28037 Madrid, Spain",,basketball court,plan,outdoors,28037,40.4287403,-3.6182188,"{'type': 'Point', 'coordinates': [40.4287403, -3.6182188]}",More than 50€
395,Cancha baloncesto,4.6,"de, Calle Vía Dublín, 2I, 28042 Madrid, Spain",,basketball court,plan,outdoors,28042,40.4569904,-3.607160099999999,"{'type': 'Point', 'coordinates': [40.4569904, -3.607160099999999]}",More than 50€
396,Cancha de Baloncesto,0.0,"28051 Madrid, Spain",,basketball court,plan,outdoors,28051,40.3648341,-3.6134492,"{'type': 'Point', 'coordinates': [40.3648341, -3.6134492]}",More than 50€
397,Basketball courts,0.0,"Calle Vivero de la Pilarica, 3, 28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.4082392,-3.6030087,"{'type': 'Point', 'coordinates': [40.4082392, -3.6030087]}",More than 50€
398,Cancha de Baloncesto,5.0,"28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.401719,-3.597429,"{'type': 'Point', 'coordinates': [40.401719, -3.597429]}",More than 50€
399,Pista De Baloncesto,4.7,"28043 Madrid, Spain",,basketball court,plan,outdoors,28043,40.4620922,-3.6318803,"{'type': 'Point', 'coordinates': [40.4620922, -3.6318803]}",More than 50€
400,Cancha de Baloncesto,1.0,"Calle Loeches, 10, 28008 Madrid, Spain",,basketball court,plan,outdoors,28008,40.4307254,-3.733788499999999,"{'type': 'Point', 'coordinates': [40.4307254, -3.733788499999999]}",More than 50€
401,Basketball court,0.0,"28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.40931339999999,-3.6152094,"{'type': 'Point', 'coordinates': [40.40931339999999, -3.6152094]}",More than 50€
402,Basketball court,0.0,"28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.4098645,-3.6084706,"{'type': 'Point', 'coordinates': [40.4098645, -3.6084706]}",More than 50€
403,Cancha de baloncesto,0.0,"C. de Algemesí, 19, 28042 Madrid, Spain",,basketball court,plan,outdoors,28042,40.47200249999999,-3.5843539,"{'type': 'Point', 'coordinates': [40.47200249999999, -3.5843539]}",More than 50€
404,Basketball courts,3.0,"28032 Madrid, Spain",,basketball court,plan,outdoors,28032,40.41096170000001,-3.6167737,"{'type': 'Point', 'coordinates': [40.41096170000001, -3.6167737]}",More than 50€
405,Canchas de baloncesto Nuevos Ministerios,4.5,"28020 Madrid, Spain",,basketball court,plan,outdoors,28020,40.4490229,-3.6937565,"{'type': 'Point', 'coordinates': [40.4490229, -3.6937565]}",More than 50€
406,Canchas deportivas,0.0,"28029 Madrid, Spain",,basketball court,plan,outdoors,28029,40.4708756,-3.7049072,"{'type': 'Point', 'coordinates': [40.4708756, -3.7049072]}",More than 50€
407,Basketball court,0.0,"Calle la Riviera, 4, 28030 Madrid, Spain",,basketball court,plan,outdoors,28030,40.4059201,-3.6292682,"{'type': 'Point', 'coordinates': [40.4059201, -3.6292682]}",More than 50€
408,"Canchas de Baloncesto "" San Lamberto""",5.0,"Calle de Sta Genoveva, 9B, 28017 Madrid, Spain",,basketball court,plan,outdoors,28017,40.42195479999999,-3.6504845,"{'type': 'Point', 'coordinates': [40.42195479999999, -3.6504845]}",More than 50€
409,Cancha de baloncesto,0.0,"Calle de Sáhara, 60, 28041 Madrid, Spain",,basketball court,plan,outdoors,28041,40.3527289,-3.6923387,"{'type': 'Point', 'coordinates': [40.3527289, -3.6923387]}",More than 50€
410,Cancha de Baloncesto,0.0,"28860 Paracuellos de Jarama, Madrid, Spain",,basketball court,plan,outdoors,28860,40.49704970000001,-3.5056992,"{'type': 'Point', 'coordinates': [40.49704970000001, -3.5056992]}",More than 50€
411,Pista baloncesto y futbol,0.0,"Poligono UZP0103 Ensanche Vallecas, 551, 28051 Madrid, Spain",,basketball court,plan,outdoors,28051,40.3658381,-3.5944186,"{'type': 'Point', 'coordinates': [40.3658381, -3.5944186]}",More than 50€
412,Canchas de baloncesto Mallorca / Agastia 9,5.0,"Calle de Agastia, 9, 28027 Madrid, Spain",,basketball court,plan,outdoors,28027,40.4434323,-3.6481161,"{'type': 'Point', 'coordinates': [40.4434323, -3.6481161]}",More than 50€
413,Colombia Pistas,3.8,"Av. de Alfonso XIII, 136, 28016 Madrid, Spain",,basketball court,plan,outdoors,28016,40.4601456,-3.669111099999999,"{'type': 'Point', 'coordinates': [40.4601456, -3.669111099999999]}",More than 50€
414,"Cancha de Baloncesto ""Santa Eugenia""",4.1,"Calle Poza de la Sal, 2, 28031 Madrid, Spain",,basketball court,plan,outdoors,28031,40.3792632,-3.6030577,"{'type': 'Point', 'coordinates': [40.3792632, -3.6030577]}",More than 50€
415,Instalación Deportiva Municipal Básica - Baloncesto,4.2,"Calle Osiris, 11, 28037 Madrid, Spain",,basketball court,plan,outdoors,28037,40.4415842,-3.6175051,"{'type': 'Point', 'coordinates': [40.4415842, -3.6175051]}",More than 50€
416,Pista Baloncesto Valdezarza 2,4.4,"28039 Madrid, Spain",,basketball court,plan,outdoors,28039,40.4693501,-3.7113951,"{'type': 'Point', 'coordinates': [40.4693501, -3.7113951]}",More than 50€
417,Basketball court,0.0,"Av. de Brasilia, 9, 28028 Madrid, Spain",,basketball court,plan,outdoors,28028,40.4369073,-3.6605598,"{'type': 'Point', 'coordinates': [40.4369073, -3.6605598]}",More than 50€
418,Instalación Deportiva Municipal Básica Santa Hortensia,3.3,"Calle de Sta Hortensia, 34, 28002 Madrid, Spain",,basketball court,plan,outdoors,28002,40.4438748,-3.6647659,"{'type': 'Point', 'coordinates': [40.4438748, -3.6647659]}",More than 50€
419,Pista deportiva,5.0,"28033 Madrid, Spain",,basketball court,plan,outdoors,28033,40.4789232,-3.65001,"{'type': 'Point', 'coordinates': [40.4789232, -3.65001]}",More than 50€
420,Canchas Minibaloncesto,4.3,"Calle Luis Buitrago, 2, 28033 Madrid, Spain",,basketball court,plan,outdoors,28033,40.4736554,-3.651291099999999,"{'type': 'Point', 'coordinates': [40.4736554, -3.651291099999999]}",More than 50€
421,Pista Baloncesto Valdezarza,3.5,"28039 Madrid, Spain",,basketball court,plan,outdoors,28039,40.466791,-3.7111322,"{'type': 'Point', 'coordinates': [40.466791, -3.7111322]}",More than 50€
422,Basket Eduardo Barreiros,4.6,"28041 Madrid, Spain",,basketball court,plan,outdoors,28041,40.3690049,-3.695857,"{'type': 'Point', 'coordinates': [40.3690049, -3.695857]}",More than 50€
423,Actívate Senderismo,4.5,"Calle del Corregidor José de Pasamonte, 21, 28030 Madrid, Spain",,trekking,plan,outdoors,28030,40.4104751,-3.647928,"{'type': 'Point', 'coordinates': [40.4104751, -3.647928]}",More than 50€
424,Pinar de Valdelatas,4.5,"Av. de Peñalara, 22, 28108 Alcobendas, Madrid, Spain",,trekking,plan,outdoors,28108,40.532928,-3.6649982,"{'type': 'Point', 'coordinates': [40.532928, -3.6649982]}",More than 50€
425,"Senderismo Activo, rutas y viajes",4.7,"Calle de Santa Ana, 4, local derecha, 28005 Madrid, Spain",,trekking,plan,outdoors,28005,40.4103252,-3.7079228,"{'type': 'Point', 'coordinates': [40.4103252, -3.7079228]}",More than 50€
426,Pura Vida Senderismo,4.7,"Calle de Arboleda, 18, Nave 6, 28031 Madrid, Spain",,trekking,plan,outdoors,28031,40.3872365,-3.6259813,"{'type': 'Point', 'coordinates': [40.3872365, -3.6259813]}",More than 50€
427,Sendergran Madrid,4.3,"Centro de Mayores, Av. de San Fermín, 15, 28041 Madrid, Spain",,trekking,plan,outdoors,28041,40.3715084,-3.6907122,"{'type': 'Point', 'coordinates': [40.3715084, -3.6907122]}",More than 50€
428,Grupo de Montaña CSIC,4.9,"Calle de Serrano, 115 bis, 28006 Madrid, Spain",,trekking,plan,outdoors,28006,40.4406438,-3.6874582,"{'type': 'Point', 'coordinates': [40.4406438, -3.6874582]}",More than 50€
429,Cristal de Roca,4.8,"Paseo de la Castellana, 199, 28046 Madrid, Spain",,trekking,plan,outdoors,28046,40.4686317,-3.6892305,"{'type': 'Point', 'coordinates': [40.4686317, -3.6892305]}",More than 50€
430,Valdelatas Lookout,4.5,"Carr. Vía de Servicio, 10D, 28049, Madrid, Spain",,trekking,plan,outdoors,28049,40.5298943,-3.683944299999999,"{'type': 'Point', 'coordinates': [40.5298943, -3.683944299999999]}",More than 50€
431,Alto del Mojón Dehesa de la villa,4.7,"C/ de los Pirineos, 21, 28040 Madrid, Spain",,trekking,plan,outdoors,28040,40.4563889,-3.7189444,"{'type': 'Point', 'coordinates': [40.4563889, -3.7189444]}",More than 50€
432,Bunker Puente de la Culebra,0.0,"Anillo Verde Ciclista, 28011 Madrid, Spain",,trekking,plan,outdoors,28011,40.401845,-3.7713167,"{'type': 'Point', 'coordinates': [40.401845, -3.7713167]}",More than 50€
433,Camino de Madrid a Santiago de Compostela,0.0,"Camino de la Cañada, 28034 Madrid, Spain",,trekking,plan,outdoors,28034,40.5071111,-3.6978925,"{'type': 'Point', 'coordinates': [40.5071111, -3.6978925]}",More than 50€
434,Tunel O'Donnell,0.0,"28030 Madrid, Spain",,trekking,plan,outdoors,28030,40.4173771,-3.6536159,"{'type': 'Point', 'coordinates': [40.4173771, -3.6536159]}",More than 50€
435,Ruta de Paseo de Los Olmos,4.4,"Paseo de Plátanos, 28830 San Fernando de Henares, Madrid, Spain",,trekking,plan,outdoors,28830,40.41342,-3.51327,"{'type': 'Point', 'coordinates': [40.41342, -3.51327]}",More than 50€
436,Active Tourism Club Get Going,4.8,"Calle del Dos de Mayo, 6, 28703 San Sebastián de los Reyes, Madrid, Spain",,trekking,plan,outdoors,28703,40.5430637,-3.626989099999999,"{'type': 'Point', 'coordinates': [40.5430637, -3.626989099999999]}",More than 50€
437,Asociación Senderismo Joven,0.0,"Calle de Elfo, 132, 28027 Madrid, Spain",,trekking,plan,outdoors,28027,40.43648170000001,-3.644107,"{'type': 'Point', 'coordinates': [40.43648170000001, -3.644107]}",More than 50€
438,Hiking Tours and Travel S.L.,4.6,"Alcantara, 11, 28006 Madrid, Spain",,trekking,plan,outdoors,28006,40.448083,-3.6866175,"{'type': 'Point', 'coordinates': [40.448083, -3.6866175]}",More than 50€
439,Sendero y Luna,4.4,"Calle Retama, 7, 28045 Madrid, Spain",,trekking,plan,outdoors,28045,40.3936152,-3.676189099999999,"{'type': 'Point', 'coordinates': [40.3936152, -3.676189099999999]}",More than 50€
440,ANDARA RUTAS S.L.,4.7,"Av. de Moratalaz, 37, 28030 Madrid, Spain",,trekking,plan,outdoors,28030,40.4074056,-3.6591045,"{'type': 'Point', 'coordinates': [40.4074056, -3.6591045]}",More than 50€
441,Dreampeaks,4.6,"Avenida de América, 29, 28002 Madrid, Spain",,trekking,plan,outdoors,28002,40.4392797,-3.6737909,"{'type': 'Point', 'coordinates': [40.4392797, -3.6737909]}",More than 50€
442,Coslada,0.0,"Calle de Miguel Ángel, 23-11, 28010 Madrid, Spain",,trekking,plan,outdoors,28010,40.4359364,-3.6912528,"{'type': 'Point', 'coordinates': [40.4359364, -3.6912528]}",More than 50€
443,EL ÍBICE | SENDERISMO MADRID,0.0,"Paseo del Rey, 6, 28008 Madrid, Spain",,trekking,plan,outdoors,28008,40.4208357,-3.7179444,"{'type': 'Point', 'coordinates': [40.4208357, -3.7179444]}",More than 50€
444,Senderismo Por El Pardo,4.4,"28048 Madrid, Spain",,trekking,plan,outdoors,28048,40.5317282,-3.7919306,"{'type': 'Point', 'coordinates': [40.5317282, -3.7919306]}",More than 50€
445,Chorros Del Manzanares,4.8,"Av del Manzanares, 152, 28019 Madrid, Spain",,trekking,plan,outdoors,28019,40.3967469,-3.7091523,"{'type': 'Point', 'coordinates': [40.3967469, -3.7091523]}",More than 50€
446,Sendero de la Risa,4.6,"28702, Madrid, Spain",,trekking,plan,outdoors,28702,40.5702162,-3.6494977,"{'type': 'Point', 'coordinates': [40.5702162, -3.6494977]}",More than 50€
447,Corredor Ambiental del Río Manzanares,4.4,"Carr Madrid-El Pardo, 11B, 28023 Madrid, Spain",,trekking,plan,outdoors,28023,40.4886244,-3.7558737,"{'type': 'Point', 'coordinates': [40.4886244, -3.7558737]}",More than 50€
448,Fire land,4.4,"Travesía de Conde Duque, 3, 28015 Madrid, Spain",,trekking,plan,outdoors,28015,40.425762,-3.709673199999999,"{'type': 'Point', 'coordinates': [40.425762, -3.709673199999999]}",More than 50€
449,Atuaire Viajes,4.1,"Calle de Arregui y Aruej, 11, Local, 28007 Madrid, Spain",,trekking,plan,outdoors,28007,40.3998249,-3.6691174,"{'type': 'Point', 'coordinates': [40.3998249, -3.6691174]}",More than 50€
450,Geographica,4.6,"Calle de Orense, 16, 8º B, 28020 Madrid, Spain",,trekking,plan,outdoors,28020,40.449755,-3.695043499999999,"{'type': 'Point', 'coordinates': [40.449755, -3.695043499999999]}",More than 50€
451,SubAlpino Senderismo en Madrid,5.0,"Calle Pintor Velazquez, 39, 28933 Móstoles, Madrid, Spain",,trekking,plan,outdoors,28933,40.3300218,-3.8763031,"{'type': 'Point', 'coordinates': [40.3300218, -3.8763031]}",More than 50€
452,Club Senderismo PisaMontañas,3.8,"Calle de Castilla, 40, 28039 Madrid, Spain",,trekking,plan,outdoors,28039,40.4531271,-3.7057846,"{'type': 'Point', 'coordinates': [40.4531271, -3.7057846]}",More than 50€
453,Monte Olimpo,0.0,"28701 San Sebastián de los Reyes, Madrid, Spain",,trekking,plan,outdoors,28701,40.561689,-3.6503497,"{'type': 'Point', 'coordinates': [40.561689, -3.6503497]}",More than 50€
454,"Montaventura, esquí y senderismo",4.7,"Calle del Marqués de Toca, 8, 28012 Madrid, Spain",,trekking,plan,outdoors,28012,40.4100759,-3.696216,"{'type': 'Point', 'coordinates': [40.4100759, -3.696216]}",More than 50€
455,ASOCIACIÓN MEDIOAMBIENTE Y SENDERISMO,0.0,"C. de Narváez, 71, 28009 Madrid, Spain",,trekking,plan,outdoors,28009,40.4159274,-3.6761953,"{'type': 'Point', 'coordinates': [40.4159274, -3.6761953]}",More than 50€
456,Nanuk Experience,5.0,"Calle de Buenos Aires, 41, 28760 Tres Cantos, Madrid, Spain",,trekking,plan,outdoors,28760,40.5980239,-3.7058044,"{'type': 'Point', 'coordinates': [40.5980239, -3.7058044]}",More than 50€
457,Vía Pecuaria SS de los Reyes,0.0,"Av. de los Arribes del Duero, 28702 San Sebastián de los Reyes, Madrid, Spain",,trekking,plan,outdoors,28702,40.562082,-3.6430547,"{'type': 'Point', 'coordinates': [40.562082, -3.6430547]}",More than 50€
458,Arawak Viajes,4.4,"Calle de Ercilla, 28, 28005 Madrid, Spain",,trekking,plan,outdoors,28005,40.4022951,-3.702530299999999,"{'type': 'Point', 'coordinates': [40.4022951, -3.702530299999999]}",More than 50€
459,Madrid Mountaineering Federation,3.8,"Av. de Salas de los Infantes, 1, 5º, 28034 Madrid, Spain",,trekking,plan,outdoors,28034,40.48604510000001,-3.6839605,"{'type': 'Point', 'coordinates': [40.48604510000001, -3.6839605]}",More than 50€
460,Amadablam Viajes Aventura,4.7,"Calle de Ponzano, 72, 28003 Madrid, Spain",,trekking,plan,outdoors,28003,40.443764,-3.698792,"{'type': 'Point', 'coordinates': [40.443764, -3.698792]}",More than 50€
461,Casa de Campo,4.5,"Paseo de la Puerta del Ángel, 1, 28011 Madrid, Spain",,trekking,plan,outdoors,28011,40.419748,-3.7489783,"{'type': 'Point', 'coordinates': [40.419748, -3.7489783]}",More than 50€
462,Nos Vamos de Aventura,4.9,"Calle Catamarán, 3, 28042 Madrid, Spain",,trekking,plan,outdoors,28042,40.4512515,-3.5949802,"{'type': 'Point', 'coordinates': [40.4512515, -3.5949802]}",More than 50€
463,NOMADATREK,4.7,"Calle de Hermosilla, 48, 28001 Madrid, Spain",,trekking,plan,outdoors,28001,40.4261,-3.681875,"{'type': 'Point', 'coordinates': [40.4261, -3.681875]}",More than 50€
464,"Laguna ""El Soto""",4.3,"28891 Velilla de San Antonio, Madrid, Spain",,trekking,plan,outdoors,28891,40.3703273,-3.5096169,"{'type': 'Point', 'coordinates': [40.3703273, -3.5096169]}",More than 50€
465,Senderismo por la Laguna de La Esperilla y la Laguna de Aceite,0.0,"Diseminado Cm Cambroneras, 26D, 28500 Madrid, Spain",,trekking,plan,outdoors,28500,40.3040528,-3.5054077,"{'type': 'Point', 'coordinates': [40.3040528, -3.5054077]}",More than 50€
466,Forestal de Valdelatas Park,4.6,"28049 Madrid, Spain",,trekking,plan,outdoors,28049,40.53358739999999,-3.6927852,"{'type': 'Point', 'coordinates': [40.53358739999999, -3.6927852]}",More than 50€
467,1° PARADA BUS CLUB SENDERISMO CRISTAL DE ROCA,2.0,"Fuente de Goya, 28903 Getafe, Madrid, Spain",,trekking,plan,outdoors,28903,40.3249921,-3.7191078,"{'type': 'Point', 'coordinates': [40.3249921, -3.7191078]}",More than 50€
468,The Bear Outdoor,5.0,"Plaza del Mar Caspio, 5, 28821 Coslada, Madrid, Spain",,trekking,plan,outdoors,28821,40.4178522,-3.5741345,"{'type': 'Point', 'coordinates': [40.4178522, -3.5741345]}",More than 50€
469,"Fisura, tienda de escalada",4.8,"Calle de Feijóo, 4, 28010 Madrid, Spain",,trekking,plan,outdoors,28010,40.4346793,-3.7039355,"{'type': 'Point', 'coordinates': [40.4346793, -3.7039355]}",More than 50€
470,Naturaleza y Deporte,5.0,"Av. de Valladolid, 28008 Madrid, Spain",,trekking,plan,outdoors,28008,40.4316752,-3.7314501,"{'type': 'Point', 'coordinates': [40.4316752, -3.7314501]}",More than 50€
471,Tabei Adventures,5.0,"Calle de Antonio López, 254, 28041 Madrid, Spain",,trekking,plan,outdoors,28041,40.3797353,-3.696122,"{'type': 'Point', 'coordinates': [40.3797353, -3.696122]}",More than 50€
472,Entornos trekking,0.0,"Square ofPlaza de, Plaza de los Mostenses, 13, 3º, office 39, 28015 Madrid, Spain",,trekking,plan,outdoors,28015,40.4233184,-3.7086485,"{'type': 'Point', 'coordinates': [40.4233184, -3.7086485]}",More than 50€
473,Fuente de los Neveros,4.4,"Paseo de la Puerta del Ángel, 13, 28011 Madrid, Spain",,trekking,plan,outdoors,28011,40.4172314,-3.735396,"{'type': 'Point', 'coordinates': [40.4172314, -3.735396]}",More than 50€
474,Excursiones Madrid,5.0,"Calle de Carretas, 10, 28012 Madrid, Spain",,trekking,plan,outdoors,28012,40.41542630000001,-3.7033129,"{'type': 'Point', 'coordinates': [40.41542630000001, -3.7033129]}",More than 50€
475,Molino de Butrera-Oficina Madrid,5.0,"Calle de Hermosilla, 60, 28001 Madrid, Spain",,trekking,plan,outdoors,28001,40.42607479999999,-3.680488,"{'type': 'Point', 'coordinates': [40.42607479999999, -3.680488]}",More than 50€
476,Sendero Vertical,5.0,"Sector Oficios, 25, 28760 Tres Cantos, Madrid, Spain",,trekking,plan,outdoors,28760,40.6040199,-3.7149483,"{'type': 'Point', 'coordinates': [40.6040199, -3.7149483]}",More than 50€
477,Pinar de las Siete Hermanas,4.7,"Camino del Robledal, 2, 28011 Madrid, Spain",,trekking,plan,outdoors,28011,40.4161868,-3.747750099999999,"{'type': 'Point', 'coordinates': [40.4161868, -3.747750099999999]}",More than 50€
478,Madridadventours,5.0,"Calle de Martín Soler, 8, 2F, 28045 Madrid, Spain",,trekking,plan,outdoors,28045,40.4023894,-3.6966769,"{'type': 'Point', 'coordinates': [40.4023894, -3.6966769]}",More than 50€
479,CarpetaniaMadrid,4.7,"C/ de Jesús del Valle, 11, 28004 Madrid, Spain",,trekking,plan,outdoors,28004,40.4243483,-3.7044763,"{'type': 'Point', 'coordinates': [40.4243483, -3.7044763]}",More than 50€
480,Trekking and Adventure S.L.,3.8,"C. de Ventura Rodríguez, 15, 28008 Madrid, Spain",,trekking,plan,outdoors,28008,40.42437169999999,-3.7142491,"{'type': 'Point', 'coordinates': [40.42437169999999, -3.7142491]}",More than 50€
481,Rutas Pangea,4.7,"Paseo de las Yeserías, 15, 28005 Madrid, Spain",,trekking,plan,outdoors,28005,40.399667,-3.70984,"{'type': 'Point', 'coordinates': [40.399667, -3.70984]}",More than 50€
482,La Pedriza,4.8,"28410 Manzanares el Real, Madrid, Spain",,trekking,plan,outdoors,28410,40.772523,-3.870032,"{'type': 'Point', 'coordinates': [40.772523, -3.870032]}",More than 50€
483,Real Club La Moraleja Campo 2,4.4,"Camino Viejo del Cura, 76, 28055 Madrid, Spain",1.0,golf,plan,outdoors,28055,40.5067019,-3.626501599999999,"{'type': 'Point', 'coordinates': [40.5067019, -3.626501599999999]}",1-15€
484,Centro Nacional de Golf,4.3,"Calle del Arroyo del Monte, 5, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4852814,-3.7371969,"{'type': 'Point', 'coordinates': [40.4852814, -3.7371969]}",1-15€
485,Golf Park,4.0,"Av. de Europa, 10, 28108 Alcobendas, Madrid, Spain",1.0,golf,plan,outdoors,28108,40.5172843,-3.6603233,"{'type': 'Point', 'coordinates': [40.5172843, -3.6603233]}",1-15€
486,GOLF BOOKING MADRID,4.9,"Ronda Buganvilla del Rey, 131, 28023 Madrid, Spain",1.0,golf,plan,outdoors,28023,40.45554550000001,-3.7665697,"{'type': 'Point', 'coordinates': [40.45554550000001, -3.7665697]}",1-15€
487,Golf Negralejo - Campo de golf y escuela para aprender a jugar al golf en Madrid,4.4,"Carr. de Mejorada, km 2,5, 28522 Rivas-Vaciamadrid, Madrid, Spain",1.0,golf,plan,outdoors,28522,40.4103285,-3.5151072,"{'type': 'Point', 'coordinates': [40.4103285, -3.5151072]}",1-15€
488,Nuevo Club De Golf De Madrid,4.0,"C/ de la Coruña, 0, 28020 Madrid, Spain",1.0,golf,plan,outdoors,28020,40.4553454,-3.6998701,"{'type': 'Point', 'coordinates': [40.4553454, -3.6998701]}",1-15€
489,La Moraleja Golf,4.6,"Calle Jorge Guillén, 6, 28055 Madrid, Spain",1.0,golf,plan,outdoors,28055,40.5032042,-3.6317014,"{'type': 'Point', 'coordinates': [40.5032042, -3.6317014]}",1-15€
490,Centro Nacional de la RFEG,4.4,"Calle del Arroyo del Monte, 5, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.485382,-3.7370562,"{'type': 'Point', 'coordinates': [40.485382, -3.7370562]}",1-15€
491,Real Spanish Federation of Golf,4.4,"Calle del Arroyo del Monte, 5, 28035 Madrid, Spain",1.0,golf,plan,outdoors,28035,40.4850232,-3.7369994,"{'type': 'Point', 'coordinates': [40.4850232, -3.7369994]}",1-15€
492,Club de Golf Olivar de la Hinojosa,4.1,"Campo De Las Naciones, Vía Dublín, 0 S N, 28001 Madrid, Spain",1.0,golf,plan,outdoors,28001,40.46865080000001,-3.6095524,"{'type': 'Point', 'coordinates': [40.46865080000001, -3.6095524]}",1-15€
