,name,rating,location,address,price_level,place
49,Campo de fútbol público,0.0,"{'type': 'Point', 'coordinates': [-3.6802999, 40.3556544]}","Av. de los Rosales, 91, 28021 Madrid, Spain",,campo de futbol
50,Campo García de la Mata,4.0,"{'type': 'Point', 'coordinates': [-3.6593055, 40.4472095]}","Calle Ramírez de Arellano, s/n, 28043 Madrid, Spain",,campo de futbol
51,Campos de futbol Barrio del Puerto,3.8,"{'type': 'Point', 'coordinates': [-3.5743687, 40.4167594]}","Calle del Puerto de Bilbao, 1, 28821 Coslada, Madrid, Spain",,campo de futbol
52,Campo Municipal San Blas,3.9,"{'type': 'Point', 'coordinates': [-3.6186098, 40.4197944]}","Av. de Guadalajara, 28032 Madrid, Spain",,campo de futbol
53,Futbol Goya,4.1,"{'type': 'Point', 'coordinates': [-3.73108, 40.404918]}","Calle de Pablo Sarasate, 1, 28047 Madrid, Spain",,campo de futbol
54,Fútbol,5.0,"{'type': 'Point', 'coordinates': [-3.701379, 40.37751799999999]}","Calle del Dr. Tolosa Latour, 7, 28041 Madrid, Spain",,campo de futbol
55,Campo 11,5.0,"{'type': 'Point', 'coordinates': [-3.6156508, 40.4783671]}","Av. de Alejandro de la Sota, 28055 Madrid, Spain",,campo de futbol
56,Campo Mar Abierto,3.7,"{'type': 'Point', 'coordinates': [-3.6172113, 40.3759546]}","Camino de la Suerte, 23, 28031 Madrid, Spain",,campo de futbol
57,Polideportivo Ernesto Cotorruelo,3.9,"{'type': 'Point', 'coordinates': [-3.7238004, 40.3804126]}","Vía Lusitana, s/n, 28025 Madrid, Spain",,campo de futbol
58,Campo Vicente del Bosque,4.3,"{'type': 'Point', 'coordinates': [-3.6923799, 40.4779347]}","28001 Madrid, Spain",,campo de futbol
59,Campo de fútbol José caballero. Luis aragonés,4.1,"{'type': 'Point', 'coordinates': [-3.6232666, 40.5379486]}","Av. de la Transición Española, 7, 28109 Alcobendas, Madrid, Spain",,campo de futbol
